commit,message,original_label,corrective_pred,is_refactor_pred,perfective_pred,adaptive_pred,Type,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
9e843df27fc2dd53c12327e9601206a7c677bd1f,[PATCH 03743/10423] Improved auto-recognize of type in JSON reader--,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
3c3d4b1658b3bd3c8aff620116f3a110bdc3d6d6,[PATCH 05595/10423] Issue -1607 Fix blueprints tests and TX NPEs.--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
69438cc0d3444c064f3555ef465176ef5c28f69e,[PATCH 00336/10423] Fixed issue on missed saving of the configuration- when Local Data has multiple files. Reported by Ed Barbeau:- http://groups.google.com/group/orient-database/msg/0299391834b65b73--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
7c7e4a2e255eff4ee29992330b352a7665050834,[PATCH 13192/13992] CAMEL-5906: Added new camel-servletlistener- component for bootstrapping Camel in web app without using spring etc. Work- in progress.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1428278 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
a1bf55c5541b45552708fa76b04e24419604825b,[PATCH 02799/13992] Minor cleanup--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@712728 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
2d6a57d5727d4db527caffd7827d60bb2e303846,[PATCH 07419/13992] CAMEL-3014 camel-josql should have SQL language- META-INF which can be found automatically by camel-core--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@980675 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
3bb3597920c9542c86869a4211e3273f135e1c56,[PATCH 05247/13992] MR-187: Added more unit tests.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@824320 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,added,,,,,
0dd95079938476608211f34c414b90f9eca45f77,[PATCH 04419/13992] CAMEL-1712 Upgraded the camel-ibatis to JUnit4--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@785119 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,upgraded,,,,,
7b7ab09e22500c6140fafbf59e46c5d3843571c7,[PATCH 04718/13992] CAMEL-1842 Added OSGi integration test for- camel-mail and camel-cxf--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@795813 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,added,,,,,
016918b2e276f95a7e8868dc6cd00fc3ca6fb71c,[PATCH 03828/13992] CAMEL-870: Added transferExchange option to- camel-jms.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@756685 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
b3c028768301ee4a6fd86d6ab24f85f20578d003,[PATCH 10745/13992] Added unit tests based on the mailing list- question--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1224673 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,added,,,,,
24a996801b15e26ee749194977b5995d7b00c485,[PATCH 06084/13992] CAMEL-2445 applied patch with thanks to Stan and- Jeff--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@906342 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
70a16e87c18891c9dcea9d0edb06552cd6f2e72e,[PATCH 03637/13992] CAMEL-541: Removed a bad tangle in camel spi. Not- this package has no tangles.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@748992 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,corrective,removed bad tangle,,,,,
382bd64cdd015fd035182785291db8122791695e,[PATCH 03656/13992] CAMEL-1369: Removed @MessageDriven as its- replaced with @Consume.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@749562 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,FALSE,FALSE,,,,,,,
233a1b898725fc39f3f14346c716b5f52b3f0e0a,[PATCH 00658/13992] improved the camel-bam module to handle- concurrent processing better & dealing with JDBC/JPA exceptions if concurrent- updates to the same process occur at the same time; also added more better- tests--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@563909 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,TRUE,,,,,,,
e4671f5ff0a01bd22e6d21f666188380646821c2,[PATCH 02146/13992] CAMEL-751 Get the CamelContext ErrorHandler to- work--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@679345 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
d2cf18983b635c3c47ca6bfcadc06bb2e15a547e,[PATCH 03138/13992] CAMEL-1198: Ant path matcher now also possible- with camel-ftp.--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@730753 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
6afc4dfbbaae4b9492c426a38cef1ba035a3b2c5,"[PATCH 09409/13992] CAMEL-4077: Sanitiy check route in XML DSL, that- there is input and outputs in routes.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1134300 13f79535-47bb-0310-9956-ffa450edef68-",a,FALSE,FALSE,FALSE,FALSE,,,,,,,
55eb41292d2989225b4c4c012a0b34f2edfd54b5,[PATCH 03358/13992] Fix test error reported by TeamCity--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@739402 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
ab8caaab8f294a1c90109499dc57770253528446,[PATCH 00376/13992] Updaed the mail component so that mail headers- are correctly copied over from message to message.  This highlighted the fact- that th TO: should always be what is specified on the outbound endpoint- instead of the To: in the message. Added a test the validates headers are- preserved.--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@537937 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,TRUE,,,,,,,
4fa8844a07917f925668409e461c2c48f9bbc965,[PATCH 13493/13992] CAMEL-6053: Allow to override blueprint config- admin placeholders from unit test.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1443931 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
07165bab64bd1d62bd5eee176f084dd9317a97b8,[PATCH 11599/13992] corrected typo.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1331967 13f79535-47bb-0310-9956-ffa450edef68-,p,TRUE,FALSE,TRUE,FALSE,perfective,typo,,FALSE,TRUE,FALSE,FALSE
85ec6bc6d7cd0904757b596627fd3666de7738dd,[PATCH 01297/13992] added fix for- https://issues.apache.org/activemq/browse/CAMEL-347 to enable JUEL to invoke- methods in expressions--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@631503 13f79535-47bb-0310-9956-ffa450edef68-,a,TRUE,FALSE,FALSE,TRUE,,,,,,,
cff8f47eb7a1ad17442ec0d3c9bb596d29873faf,"[PATCH 03473/13992] CAMEL-1338: Added basic operator support for- simple language - end users is confused its not working, and nice to have- core support for basic operators. Added ?method=methodname for the bean- langauge so its in line with the bean component.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@744707 13f79535-47bb-0310-9956-ffa450edef68-",a,TRUE,FALSE,FALSE,TRUE,,,,,,,
29e1e664f1bcaa2af3488096d33d84e328099f3c,[PATCH 11910/13992] CAMEL-5370: Added direct-vm component to act as- synchronous direct calls between multiple camel contexts in the same JVM (eg- like direct + vm together). Can be used to support transactions spanning- multiple camel contextes / bundles.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1350591 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
4fa174541fd3402cc067ebab5fb44c9b5ce2587e,[PATCH 07883/13992] CAMEL-3203: Fixed adding routes with quartz- endpoints to already started camel should add jobs to scheduler.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1005489 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
1e31fa5f695e2f3f99fec2488197e99985f36376,[PATCH 03843/13992] CAMEL-1461: JMSProducer only sets JMSReplyTo if- exchange is out capable. Fixed a NPE.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@757693 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
5ee76beeb417b9074068cd3a3b16f84d0c1b474e,[PATCH 05886/13992] CAMEL-2339: Scheduled consumer now log- java.lang.Error at FATAL level before rethrowing--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@896858 13f79535-47bb-0310-9956-ffa450edef68-,p,TRUE,FALSE,FALSE,FALSE,adaptive,scheduled,,,,,
c04110620c6337b9bf45b6d1d55042630d95f8a5,[PATCH 07276/13992] CAMEL-2930 clean up the codes for wiki--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@962786 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
ebece5174a5ab834576c0f981682b78f7a6efe25,[PATCH 02984/13992] CAMEL-1099: Added FileIdempotentRepositry--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@723291 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
d7d4a1410bffb969850bb17ba0d48b02ad542136,[PATCH 03543/13992] CAMEL-1370 caching the StreamSource by caching- the inputStream or reader--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@746872 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,caching,,,,,
f49f42476b5931574e1d7f86ac7f3d763f344343,[PATCH 03857/13992] Removed the System.out.print line from RunMojo--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@758544 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,removed,,,,,
ec0e8cf1fb4f2b99d8677666df38234a621158d2,[PATCH 07272/13992] Fixed test--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@962779 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
a4c5847e42fcba0f109de1a3d312d94588249e66,[PATCH 02699/13992] Fix compile error--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@707028 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
f9f7c57dbf2cd80f2f486d78da0c90a014617e19,[PATCH 03946/13992] [CAMEL-1510] BatchProcessor interrupt has side- effects (submitted on behalf of Christopher Hunt)--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@765686 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
0a545cb738de474fb6dd20bdd8e28e939ab62dae,[PATCH 07236/13992] CAMEL-2919: Debugger API--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@961615 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
8b9fdf23e2196dce9c956ba9088dd9b3146be60c,[PATCH 09891/13992] CAMEL-4244 Add ThreadPoolProfileBuilder and- change ThreadPoolFactory to use the ThreadPoolProfile--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1159342 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,multi,"added, changed to use",,TRUE,TRUE,TRUE,FALSE
46b622678e419de689d1debd514fa3b6876816e4,[PATCH 09142/13992] CAMEL-3879 Applied patch of DanK with thanks--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1099050 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,merge,apply patch,,,,,
67b40f7142ea54d9d8234fd30ae82c85b3c7176c,[PATCH 06884/13992] CAMEL-2470: Adding test for sending back a reply- to JMSReplyTo based on a temporary queue.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@949117 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,adding,,,,,
f0f7133a3ae5cff39e4f13643c346fe3b234a8ac,[PATCH 02148/13992] CAMEL-751 fixed the spring configuration url- error--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@679379 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
62b7a6dfa2676ee4386cc8b4e81ce8a5d08bc8f3,[PATCH 08555/13992] Fixed tests.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1062115 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
5f0f55a4f14fe061e96eeca4cff60a1577cd5969,[PATCH 01404/13992] Added unit test for mistyped URI--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@640963 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,added,,,,,
6858749cfd27f2975ce560e84b29e95d16eb88d2,[PATCH 08348/13992] MailConsumer and MailProducer now use the- endpoint reference from its super class and doesn'n manager its own instance- variable--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1054815 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,now use,,TRUE,TRUE,FALSE,FALSE
6c0386029b4620e622f6d62939567f88238a21a2,[PATCH 05062/13992] CAMEL-2011: JmsEndpoint is now singleton.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@814584 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,now singelton,,TRUE,TRUE,FALSE,FALSE
b2b67bd48d228d919db25ca3afd26b70ebf58897,[PATCH 13375/13992] CAMEL-6013 fixed the issue that  Validator- component fails on XSD with indirect relative import--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1438352 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
74fdcdcf5f41f420cf46f06ecfebce84ec8f36eb,[PATCH 02782/13992] CAMEL-656: Polished dataset and timer component.- Added @deprecation to not used method. Removed unused imports.--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@712497 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
261810ebd1015358a2c22376596db450f1b6cbba,[PATCH 08299/13992] CAMEL-3447: Camel uses same media size names as- Java Printer API. Thanks to Torsten for patch.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1051120 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,chaged constants values,by code,,,,
70d5d2c168bd477e3b8330fd7802b280d1f72b8e,[PATCH 09772/13992] Set the isCreateCamelContextPerClass on tests- that can pass with it to speed up the tests--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1152396 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,set in test,,,,,
a6cbe8419351fcd8d26f1660dd4b112a7cd64e0b,[PATCH 00327/13992] removed the generics from the Process interface- so that it must take an Exchange parameter to avoid ClassCastException when- sending any old Exchange into an Endpoint<FooExchange>--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@534145 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
89c5498bdfd50a213b8d8e46324266883f6209ea,[PATCH 06330/13992] Added another test--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@921999 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,adaptive,add,,,,,
058d4d4b5ffe40b8e93c7593f0b5346373455480,[PATCH 08901/13992] CAMEL-3788 Merged the patch into camel-http4--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1083724 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
190aabbbe8d382b9b960198d8d895ab98c117893,[PATCH 08744/13992] CAMEL-3689: AdviceWith can now manipulate routes.- This allows you for example to replace parts of routes during testing.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1072545 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
0376020ee24d9f0ad345e0839be4035f93aae944,"[PATCH 00840/13992] further improvements for CAMEL-133, a client can- now create an exchange on an endpoint specifying the ExchangePattern it wants- to use for an Exchange via Endpoint.createExchange(pattern)--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@572625 13f79535-47bb-0310-9956-ffa450edef68-",a,FALSE,FALSE,FALSE,FALSE,,,,,,,
74f300d7a9e2f0e43dc5e517cc2acc8a4fcde701,[PATCH 03509/13992] resource class refactoring; introducing a- reusable base class for sub-resources - also added a new RoutesResource to- simplify the root resource further--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@745556 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,TRUE,,,,,,,
0d456d2091f5f8dd3a954ab64e7b78a08246f892,[PATCH 01635/13992] minor tidy up of test case--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@654441 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,tidy up,,TRUE,TRUE,FALSE,FALSE
527370f8c142d373c4543d0eb26cb2f0912ed9f0,[PATCH 03814/13992] CAMEL-1320: Created gzip data format--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@756039 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
36f77aa32cbf76057b0f55be6e31711efb418412,[PATCH 07741/13992] CAMEL-3114: Fixed rss component bug with uri- encoding.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@998608 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
455ca1d72361e66afc01cc39d6d79155a2551e2d,[PATCH 05638/13992] CAMEL-2206: Added new Sampler EIP. Thanks to- Stephen Gargan for the contribution.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@883614 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
12c81054044c429dd2356ac036b722c06e0f9e55,[PATCH 06049/13992] Fixed test on other boxes--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@904741 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
db57f0af3a110ed418bb0177cbc46ed4c7672c82,[PATCH 01862/13992] Removed the printStackTrace line in the- CxfWsdlFirstTest--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@665997 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,removed,,,,,
f7edaa99bc232ad970faf6369ebc3cf1f6eff70f,"[PATCH 00401/13992] added contains() method to the DSL for- .header(""foo"").contains(""cheese"") for multi-value headers--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@539516 13f79535-47bb-0310-9956-ffa450edef68-",a,FALSE,FALSE,FALSE,TRUE,,,,,,,
6236c422615cfe33795267214077551f3d9ffa6f,[PATCH 05061/13992] CAMEL-1977: Http based components should filter- out camel internal headers.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@814567 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
8f4cb0486b6e6ab48e6df6b2e3e44a7eca27c911,[PATCH 04663/13992] CAMEL-1789 Let the Camel Route support to lookup- the service which is exported from the OSGi bundle--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@792398 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
8467928cf0639c9783a5f03168af547ffe8a23c8,[PATCH 09282/13992] CAMEL-4023 Properties to Cxf ClientProxyFactory- can be set on endpoint uri or CxfEndpoint bean.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1128561 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
7ac59de1ff24646c5b84b7b559fdc3d6622d1922,[PATCH 03745/13992] Removed the System out from the GenericFile--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@752424 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,removed,,,,,
208f53a0626a814616470d39d8a7032aac23eb7b,[PATCH 08398/13992] Fixed compiler issue on JDK 1.5--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1056650 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
bee0854d90822fe0d879ae12aed4de362a74ceec,[PATCH 07651/13992] Fixed tests using released version.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@991460 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
5f00dc61b87eb4af734446d3a7b1c8928cf57e5d,[PATCH 04945/13992] CAMEL-1933: Overhaul of JMX. Added managed send- to.Prepared for camel/route context runtime configuration to be managed.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@808777 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,"Overhaul, added",,,,,
24f734d135e137229294f4478b2aba251b4184d3,[PATCH 01713/13992] Fix for MulticastStreamCachingTest after- interceptor changes--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@658260 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
9a40de8e6c1974d4ae187b181055ecd4b1cc93da,[PATCH 05728/13992] Fixed unit test having problem on Windows- deleting files for cleanup.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@888416 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,TRUE,TRUE,FALSE,corrective,fixed (cleanup done during the test),,FALSE,FALSE,FALSE,TRUE
ad7d030f22ff9450aaff6991680613ee5f90b792,[PATCH 00894/13992] fixed test case which was failing sometimes on- linux--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@576445 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
ff788e8f9da140e9a2cc08d4615fb878dbdb1c7d,[PATCH 06594/13992] CAMEL-2636 Fixed the issue of IOException: Bad- file descriptor--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@934852 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
b727e15dffbfa9621bc1b4e80b6b7786e370f5b0,[PATCH 05861/13992] CAMEL-2325: Removed not needed code.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@895568 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,remove not needed,,,,,
e25dcdd6b12a965b6eca0c69c847fd0316b1c455,[PATCH 03223/13992] CAMEL-1255: Fixed missing classes in .jar - osgi- export stuff--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@734408 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
21ee77a4383f5c970e8c73967d38615f5bfb48af,[PATCH 10830/13992] Checkstyle--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1228067 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,by code,,TRUE,TRUE,FALSE,FALSE
3a5efd71396f7febeee17b268071b5a07cba27c3,[PATCH 09383/13992] CAMEL-4071 clean up the camel OSGi integration- test and load the karaf spring feature first--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1133394 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
4145b9f00c83828c55ade3b509a7dce1ab621101,[PATCH 08908/13992] CAMEL-3796 Polish the- CxfRsProducerAddressOverrideTest--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1084067 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,polish,,TRUE,TRUE,FALSE,FALSE
610115b44e10e5046b62a7dfad06dde18e0f83e7,[PATCH 01008/13992] added explicit generics to avoid possible- compiler wierdness in the DSL like we had yesterday where the compiler- decided to use Object rather than ProcessorType in some DSL expressions--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@585089 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,TRUE,perfective,explicit,,TRUE,TRUE,FALSE,FALSE
9d2ba02ac12cb561895cbbc7652e55dac49a30d8,[PATCH 03591/13992] CAMEL-1004 - added a ServiceStatus property to- most Service implementations - and exposed the status of a route--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@748071 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
e49ebd5a789d335363404335055b23a41d07207f,[PATCH 10535/13992] Removed the System.out.println of the test--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1206115 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,remove,,,,,
5a2052fad3f92e6675ba6362028f5f5851934f01,[PATCH 09369/13992] CAMEL-4059: Fixed test on windows--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1132659 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
5a57b334d860c19332f81e7b84947e452341a18c,[PATCH 07376/13992] CAMEL-2970: JmsProducer supports non blocking- async routing engine for InOut Exchanges (request-reply over JMS).--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@978995 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
67685860541cf7f66d048f314e1b6084591974c3,[PATCH 06540/13992] Fixed test on other boxes.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@933097 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
2d15eb12204048e9c8a6530a029bbf60dbc11e7b,[PATCH 07945/13992] Polish the unit test of JmsMessageBindTest--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1023715 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,polish,,,,,
86f43189eb607c39694441af9799f93f3bf5fc4f,[PATCH 05566/13992] CAMEL-2180: Do not use copy of exchange when- processing in doCatch.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@881175 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,use,,,,,
7db99eb0da29b8106532a863da32a6bb39ae0a3b,[PATCH 08153/13992] Camel fails if onCompletion has been mis- configured from Java DSL.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1040143 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
