repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
projectestac/agora_moodle2,4a7cc248088d60fc8bc34174ccab0e83c266aefe,"MDL-35364 shorten text: don't return invalid HTML.

I also broke the unit tests into more, smaller, named tests, so that
when things start failing, more tests are run, and it is clearer what
the problem is.

In a couple of cases, I adjusted the $ideal lenght in the test. A
careful counting of the characters in the test input (added as comments)
suggests that the new values make for better tests.
",,,,,,
jfrazelle/kubernetes,facc84752b1e7b222b8b17509e1e83500c8feb3d,"Merge pull request #67184 from linyouchong/pr-0809

Automatic merge from submit-queue (batch tested with PRs 67195, 67184). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Remove redundant code in aws_ebs_block.go

**What this PR does / why we need it**:
Remove redundant code in aws_ebs_block.go
There is the same code in aws_ebs.go

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
NONE

**Special notes for your reviewer**:
NONE

**Release note**:
```release-note
NONE
```

/sig storage",,,,,,
telwertowski/QGIS,dabc3b16d72184da2867e0b3ae37b1d45928cddd,"[Geometry] Fix deleteVertex() for CircularString, CompoundCurve and CurvePolygon

In some situations, deleteVertex() could generate an invalid geometry, causing
later crashes due to unexpected structure.

Fix #15087
",,,,,,
jef-n/QGIS,aeec6dfa8ef2248f7bd0ec555c1042dc1a6991b6,"debian packaging updates (squashed pull request #9254)

1b1e60d2a5 Use libqscintilla2-qt5-dev instead of virtual package.
dd5003e1e4 Use ""-noawait"" variant for qgis-crssync trigger.
d0e156e44e Remove obsolete diversions in qgis.preinst, but don't rename.
25a677e1ff Update watch file to use HTTPS.
7ca6a995eb Update registration URL in upstream metadata.
789d4fb56b Don't recommend liblwgeom-dev, it shouldn't be used by other projects.
7d3844047a Update packaging for Python 3.
bb0017c793 Remove documentation outside /usr/share/doc from non-doc packages.
cd7f1fd9b4 Fix FTBFS when building only arch:any packages (with -B).
03e4d0b6e1 Add -DNDEBUG flag for non-debug builds.
c6cb002fc9 Include percentage of started edges in ninja output.
f86761e712 Set -j & -v ninja options based on DEB_BUILD_OPTIONS.
3b07a54606 Use pkg-info.mk variables instead of dpkg-parsechangelog output.
5e18a74d8d Align paths in links file to improve readability.
2bd52f39b0 Don't use libjs-jquery for Doxygen docs.
3b9e875bbf Simplify python-qgis.install with common path to match all files.
96d5f202a3 Don't rely on QT_PLUGINS_DIR placeholder in template files.
74c3750741 Update copyright file.
1b596f5c21 Don't rely on QGIS_ABI placeholder in template files.
aaabb94e70 Simplify lintian overrides.
38fad4d44c Don't rely on GRASSVER placeholder in template files.
9c772d174f Override dh_gencontrol to set GRASS ABI dependency with substvars.
8b9c14ba76 Reorder paths in install files.
c518e14d1b Reorder (build) dependencies & remove duplicates.
",,,,,,
systemd/systemd,374c356979ba7222fa7e09005824fe6996b0e91e,"sd-bus: mark sd_bus_unref() as broken regarding self-refs

If you allocate a message with bus==NULL and then unref the main bus,
it will free your message underneath and your program will go boom!

To fix that, we really need to figure out what the semantics for
self-references (m->bus) should be and when/where/what accesses are
actually allowed.

Same is true for the pseudo-thread-safety we employ..
",,,,,,
Mark9013100/tgstation-m9,de1cbeef6a228cee09dbd55da372e9ff8b66afda,"Chem/Bar Dispensers Resprite (#35941)

* ChemDispenser Resprite

* vibrancy

* .

* tweak. done.

* soda/beer and chem redo

* new design

* less chunk

* animations + tweaks

* .

* fixed animation

* maps

* more maps
",,,,,,
joelsmith/kubernetes,7e6c689e588aa8888b5a91aede173b1c3b8db089,"backoff logging, error handling, wait.ConditionFunc

- added info and error logs for appropriate backoff conditions/states
- rationalized log idioms across all resource requests that are backoff-enabled
- processRetryResponse as a wait.ConditionFunc needs to supress errors if it wants the caller to continue backing off
",,,,,,
dahlstrom-g/intellij-community,f0ec2f13476ff0f27c80ed451ba280a0b86b864d,"github: remove two-step deserialization - step 2

use @Mandatory annotation for runtime check for @NotNull fields

step 1 - remove usages of ""Raw"" classes
step 2 - remove DataConstructor interface
step 3 - replace ""@Nullable public"" with ""private"" in raw classes
step 4 - split raw classes for different levels of detail
step 5 - mark fields as @Mandatory
step 6 - add getters into raw classes
step 7 - remove old data classes
step 8 - replace old data classes with raw classes
step 9 - fix GithubErrorMessage - it had no raw class
",,,,,,
tempesta-tech/mariadb,de0c65dd4e925105b2670e2f86a041cd76820e0d,"Fix bug #15706 find_field_in_tables() returns field from outer select

If item->cached_table is set, find_field_in_tables() returns found field
even if it doesn't belong to current select. Because Item_field::fix_fields
doesn't expect such behaviour, reported bug occurs.

Item_field::fix_fields() was modifed to detect when find_field_in_tables() 
can return field from outer select and process such fields accordingly.
In order to ease this code which was searching and processing outed fields was
moved into separate function called Item_field::fix_outer_field().


sql/item_subselect.h:
  Fixed bug #15706: find_field_in_tables() returns field from outer select
  Item_field::fix_outer_field() was marked as friend to Item_subselect class.
sql/item.h:
  Fixed bug #15706: find_field_in_tables() returns field from outer select
  fix_outer_field() function is added to the Item_field class.
sql/item.cc:
  Fixed bug #15706: find_field_in_tables() returns field from outer select
  
  Item_ref::fix_fields() and Item_field::fix_fields() were modifed to detect when
  find_field_in_tables() can return field from outer select and process such
  fields accordingly.
  In order to ease this, code Item_field::fix_fields() which was searching and
  processing outer fields was moved into separate function called
  Item_field::fix_outer_field().
  To the Item_field::fix_field() added a loop for finding context for found field.
mysql-test/t/disabled.def:
  Fixed bug #15706: find_field_in_tables() returns field from outer select
  Enable subselect test
",,,,,,
Digital-Peak/joomla-cms,436c607e2d7af2b5c6c26da7ad7dee1541091563," # [#22018] The alert of failed creating a menu item doesn't look like a Failed (admin default template)

git-svn-id: 18e04b58169eb5c65245ae16c7324e17a4d46a4c@18786 6f6e1ebd-4c2b-0410-823f-f34bde69bce9
",,,,,,
AdmiralCurtiss/dolphin,e56ca08b4ff03a9c9500035a4f66404cf9997af7,"some minor changes preparing for future commits, and a correction to texture alignment that must solve the efb misalignments in various games

git-svn-id: 8321eaa3640e6e5bde40e398eb199b47712e1f8d@4556 8ced0084-cf51-0410-be5f-012b33b47a6e
",,,,,,
wangmiao1981/spark,d28c67544b26c38d51a31d1f8dac3fc23860e1ef,"[SPARK-14986][SQL] Return correct result for empty LATERAL VIEW OUTER

## What changes were proposed in this pull request?
A Generate with the `outer` flag enabled should always return one or more rows for every input row. The optimizer currently violates this by rewriting `outer` Generates that do not contain columns of the child plan into an unjoined generate, for example:
```sql
select e from a lateral view outer explode(a.b) as e
```
The result of this is that `outer` Generate does not produce output at all when the Generators' input expression is empty. This PR fixes this.

## How was this patch tested?
Added test case to `SQLQuerySuite`.

Author: Herman van Hovell <hvanhovell@questtec.nl>

Closes #12906 from hvanhovell/SPARK-14986.
",,,,,,
HyukjinKwon/spark,a29c9bd614e6d8088f759ae39218b945604d0b5b,"[SPARK-4000][BUILD] Sends archived unit tests logs to Jenkins master

This PR sends archived unit tests logs to the build history directory in Jenkins master, so that we can serve it via HTTP later to help debugging Jenkins build failures.

pwendell JoshRosen Please help review, thanks!

Author: Cheng Lian <lian@databricks.com>

Closes #2845 from liancheng/log-archive and squashes the following commits:

ac8d9d4 [Cheng Lian] Includes build number in messages posted to GitHub
68c7010 [Cheng Lian] Logs backup should be implemented in dev/run-tests-jenkins
4b912f7 [Cheng Lian] Sends archived unit tests logs to Jenkins master
",,,,,,
ganeshrn/ansible,4e6c113bf045948ecc605870a1fec18e8a5e3d3c,"uri/win_uri: Make method a free text field (#49719)

* uri/win_uri: Make method a free text field

Since various interfaces introduce their own HTTP method (e.g. like
PROPFIND, LIST or TRACE) it's better to leave this up to the user.

* Fix HTTP method check in module_utils urls

* Add integration test for method UNKNOWN

* Clarify the change as requested during review
",,,,,,
stinsonga/emacs-mirror,bc1c2cf009e30af77523fd87a8910fdbc4284704,"Fix some file-mode races

* lisp/emacs-lisp/autoload.el (autoload-ensure-file-writeable):
* lisp/files.el (after-find-file):
* lisp/gnus/gnus-start.el (gnus-dribble-read-file):
* lisp/htmlfontify.el (hfy-copy-and-fontify-file):
* lisp/server.el (server-ensure-safe-dir):
Avoid a race when getting file permissions.
",,,,,,
aveshagarwal/kubernetes,49ac543a5698359b3c03417764eb4820343864de,"Merge pull request #59072 from sbezverk/fc_iscsi_loopback_cleanup

Automatic merge from submit-queue (batch tested with PRs 55606, 59185, 58763, 59072, 59251). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Cleaning up loopback removal process

Handling more graceful the process of loopback removal. In case loopback device does not exist any longer, we should not fail the detachment process. 
```release-note

```",,,,,,
AutoMapper/AutoMapper,63ec51efa5dec77737c5d89cc9366089e1956bcb,"Added failing enum test when destination property is not null, then is mapped from an object with null property value.

Fixed bug where enum mappings don't respect nullable destination tpes, closes #261
",,,,,,
NOAA-PMEL/PyFerret,6b5c7557d7d3173550dca0bebf0891bbca771c35,"Use READLINE_DIR appropriately for specifying include files and libraries to use; fix the intel-mac so things everything now compiles

git-svn-id: 0ef30dc7da0b07cedfa074587325a6c153c0ae55@24020 fdbf22ae-c210-0410-be80-ca943da6b8f8
",,,,,,
XDTM/tgstation,17fccca65dc9287716b9fe3c8dc85747d4b94fc0,"Moved barrier icons to objects.dm.
Updated barrier graphics. 
Barriers now spawn in the Armory (and four in the vacant Sec office), until they are tested. Required access was changed to Security likewise.
Fixed firesuit down graphics, along with hazard vest.
Reduced the number of fireclosets spawning instead of oxygen closets.

git-svn-id: af9c09e5e5bfa333f52f6fefeba857070ad34abf@804 316c924e-a436-60f5-8080-3fe189b3f50e
",,,,,,
dgud/otp,588c6e983f7b30f2a3da92b227d69e2c2fd3d5ba,"Merge branch 'maint-r15' into maint

* maint-r15:
  Update release notes
  vsn -> 1.3.1
  Update appup
  Traffic suite comments plus a minor match tweak
  Add a testcase
  Reverse swapped arguments
  Prepare release
  Fixed syntax appup ssh
",,,,,,
gafter/roslyn,f67c2474a3cb6bec0e5d5a320c370b9564a06be6,"Filter projects based on language name

Avoids [VSO bug 433873](https://devdiv.visualstudio.com/DefaultCollection/DevDiv/_workitems/edit/433873).

When mapping an `IVsHierarchy` to the related Roslyn project we end up asking each project for its associated `IVsHierarchy` and checking if various properties match up with those on the ""origin"" hierarchy. The properties supported and the interpretation of their values varies from one project system to another. The `HierarchyItemToProjectIdMap` class was implemented when Roslyn only supported C# and VB projects, and was designed with those in mind. Now that TypeScript can also have Roslyn projects we need to filter out everything that isn't C# or VB or we risk asking for properties that aren't supported or possibly misinterpret the values.
",,,,,,
JGiola/swift,b97cb48c2b8a229a496e4f01414e5dc4051eaf74,"[AST] Fix inconsistent handling of generic args & params during BoundGenericType::getSubstitutions

A decl’s full GenericSignature is set during validateGenericTypeSignature().

Then during ConstraintSystem::openTypes(), in ReplaceDependentTypes, the GenericArgs list is built from the generic signature (via getGenericParamTypes()) and passed into a new BoundGenericType.

In BoundGenericType::getSubstitutions(), the GenericArgs are assumed to match getGenericParamsOfContext()->getParams().

However, in reality, the GenericArgs include all levels of generic args, whereas getGenericParamsOfContext() are the params of the innermost context only, so the params array is accessed past its end.

This commit changes NominalTypeDecl::getGenericParamTypes() to return the innermost params, in order to match the output of BoundGenericType::getGenericArgs(). For clarity and to hopefully prevent future confusion, we also rename getGenericParamTypes() to getInnermostGenericParamTypes().",,,,,,
mgechev/angular,c83c4168ca2f17b3e3de1088469380aa323f1ddd,"build(aio): upgrade to dgeni-packages 0.24.0 (#21802)

This has two benefits:

* it prepares the way for the API docs update, which need parameter docs
* it doesn't incorrectly report dangling links for non-latin anchors

Closes #21306

PR Close #21802
",,,,,,
jamezp/wildfly-core,366ccb41e1cb3a5821f74faea1ec1dadc7ea8c7a,"[WFCORE-4283] Start servers after clean the HC booting flag

[WFCORE-4283] Do not process operations if the servers are starting

[WFCORE-4283] Show a complete list of servers that are starting in the failure description
",,,,,,
indrajitr/ansible,f8bcf5528907f6f242d6d66c0ed80fdb9520c5fa,"fixes problem when trying load banner into ios device (#5494)

this fix will now handle loading a multiline banner on ios based
devices without hanging.  It separates the processing of banners
from the remainder of the config

link #5318
",,,,,,
falconindy/systemd,9b3cff199dd3827a9f2df9a7f5874d6ef18880f2,"meson: drop unnecessary ""transformation"" of policy files

Those files don't contain any @variables@, so the configuration step was just
copying them to build/. Let's avoid that, and fix their suffixes while at it.
",,,,,,
SolidWallOfCode/trafficserver,8abc04d1383b18536f3950388829d22b4d884e8b,"TS-2988: ats_speed: bail out when gurl->IsWebValid() != true

It seems that sometimes a url is received which can't be parsed as
we valid by GoogleUrl(). Just ignore those requests, log them, and
don't ASSERT on those.

This commit also addresses another check failure I encountered in
5.x, seemingly caused by different behaviour compared to 4.x (which
I used previously).
",,,,,,
apple/swift,3f7c72d390814c267d12aacd2062efa1b3fece1a,"Make @NSManaged imply 'dynamic'.

This lets us remove a few special cases for @NSManaged, and also fixes
some of the special cases that we didn't handle, like rdar://problem/18801796.

Swift SVN r24037
",,,,,,
yaacov/manageiq,2f3c01f749f62bc575a6136f806713c01d620a1b,"when creating BottleneckEvents make sure they are persisted

Currently creating a BottleneckEvent may silently fail.
This could lead to a false log message about how many events have
been created. Might cause this one

https://bugzilla.redhat.com/show_bug.cgi?id=1296113
",,,,,,
JGiola/swift,36fc50370f7ba657a8a09c5d445b008a0a725e06,"[closure-lifetime-fixup] Use the SSAUpdater rather than memory to extend the lifetime to the end of the function.

This beyond being slightly cleaner ensures that we do not try to promote in
PredictableMemOpts any loads from the alloc_stack. Doing this would force us to
insert a copy in ossa which then would break is_escaping_closure even when we
don't escape.

rdar://problem/46188001
",,,,,,
erlang/otp,468c633a6e96a689532957e299ce7fb7c67a5d58,"[socket-nif] Fix socket close when owner process exits

The handling of terminating controlling-process was
incomplete.
Also added state check (CLOSED and CLOSING) in all
nif-functions to prevent access for a closed (or
closing) socket.

OTP-14831
",,,,,,
johscheuer/kubernetes,446cf20c9f5dfbfef3aa61d53e91c76dea340030,"Merge pull request #65242 from brandondr96/workbranch

Automatic merge from submit-queue (batch tested with PRs 62423, 66180, 66492, 66506, 65242). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Adding IKS functionality to kubemark

**What this PR does / why we need it**:
This PR adds bash scripts in which kubemark is able to be run on IKS clusters. This adds versatility to the testing ability of kubemark by adding another cloud provider and example of use. The scripts to clean up kubemark after use are also included. In addition to this, minor changes were added to other kubemark related files to increase cloud-provider flexibility.

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
No issues will be fixed, as this is an extension to a feature.

**Special notes for your reviewer**:
I currently have the IKS scripts separate from the default ones, which are mainly based off of GCE. If it is preferable, I could combine them into single scripts which prompt the user to choose which cloud provider to test. If there are any issues with the scripts or code, please let me know. Thank you!

**Release note**:

```release-note
NONE
```",,,,,,
cofyc/kubernetes,7e6c689e588aa8888b5a91aede173b1c3b8db089,"backoff logging, error handling, wait.ConditionFunc

- added info and error logs for appropriate backoff conditions/states
- rationalized log idioms across all resource requests that are backoff-enabled
- processRetryResponse as a wait.ConditionFunc needs to supress errors if it wants the caller to continue backing off
",,,,,,
nashif/zephyr,eeccdaca05596083fce45b996262cb2b24871648,"Bluetooth: HCI: Fix updating RPA too early

Checking work pending flag does not account the delay before the work is
submitted so this make use a flag to track when the RPA is valid.

Change-Id: I2d858e5163455ce90eb6273c6a8824c5c6d44ae1
Signed-off-by: Luiz Augusto von Dentz <8530c5ea66a1bdbc08f98bfcf183c8be901b5990@intel.com>
",,,,,,
frangarcj/RetroArch,f22c337cfca20016dd1c1ff530d01f27787cce25,"WIIU: cleanup and build-out of wiiu bootstrap code

I used the code in `wiiu/` to bootstrap my own WiiU homebrew app; this
PR reflects some changes I needed to make, that might be useful upstream.

1. Clean up filesystem initialization

Filesystem driver initialization was lumped in with filesystem mounting;
and that was a problem in my project, because I needed to be able to remount
the SD card on the fly. So, now it's split up.

I've added a callback object named ""hooks"" that can be used by consuming
applications to handle filesystem mounting and unmounting. If these hooks are
not provided, then the existing default behavior occurs.

2. Expand socket handling

- add `SO_NONBLOCK` flag for non-blocking socket I/O
- add normal errno defines like `EWOULDBLOCK` `EAGAIN`.

3. Remove RetroArch dependencies

- the exception handler protects usage of version_git with
  `#ifdef HAVE_GIT_VERSION` but not the include, so I added that.

  It also technically depends on version.h, but I'm not touching that.
  It's easy enough to implement and I needed the same functionality. I'm
  not sure what the best solution for that dependency is.

- missing_libc_functions.c included features/features_cpu.h which is
  a libretro include. This appears to be a stale include though, because
  everything compiles and works without it.

- an ifdef referencing the RA ""WIIU"" define, rather than the devkitpro
  ""__wiiu__"" define
",,,,,,
eworm-de/systemd,169c4f65131fbc7bcb51e7d5487a715cdcd0e0eb,"journalctl,loginctl: drop systemd- prefix in binary names

Let's make things a bit easier to type, drop the systemd- prefix for
journalctl and loginctl, but provide the old names for compat.

All systemd binaries are hence now prefixed with ""systemd-"" with the
exception of the three primary user interface binaries:

systemctl
loginctl
journalctl

For those three we do provide systemd-xyz names as well, via symlinks:

systemd-systemctl → systemctl
systemd-loginctl → loginctl
systemd-journalctl → journalctl

We do this only for the *primary* user tools, in order to avoid
unnecessary namespace problems. That means tools like systemd-notify
stay the way they are.
",,,,,,
sroze/symfony,a16c752bbb423d7d6f8de5fa7ee1f8153a5bff36,"Merge branch '2.8' into 3.0

* 2.8:
  [WebProfilerBundle] Remove loading status from AJAX toolbar after error
  Add missing apostrophe in setSaveHandler phpdoc
  [VarDumper] Fix typo
  [FrameworkBundle] Add case in Kernel directory guess for PHPUnit
  [FrameworkBundle] Add case in Kernel directory guess for PHPUnit
",,,,,,
cblecker/homebrew-core,dd8c9fdb34433d095d2443ce3bc00eea85c722bb,"mysql-sandbox 3.1.05

Fixes https://github.com/Homebrew/homebrew/pull/43389#issuecomment-174417647

The entire install should be in `libexec` so it can find the Perl modules but
it was accidentally left as `prefix` by the prior PR.

Closes Homebrew/homebrew#48443.

Signed-off-by: Dominyk Tiller <53e438f55903875d07efdd98a8aaf887e7208dd3@gmail.com>
",,,,,,
haySwim/kubernetes,3c1c926883c52078a71b4c7ba6f73495dedadd34,"Merge pull request #46097 from mwielgus/comparisons

Automatic merge from submit-queue (batch tested with PRs 46075, 46059, 46095, 46097)

Use integer comparisons instead of string comparisons in autoscaler config validation

**What this PR does / why we need it**:

kube-up.sh doesn't work if MAX_INSTANCES_PER_MIG is specified and KUBE_AUTOSCALER_MAX_NODES is lexicographically smaller (""10"" < ""2"").",,,,,,
dmonllao/moodle,de9c82953f43aa49dd6a7f728138af0313a81bd4,"Revert ""Merge branch 'MDL-46523-master' of git://github.com/jethac/moodle""

This reverts commit 68373c7821f48b13bf4bffa5e1160fd5d0b3b3d2, reversing
changes made to 62d61619e80523e13b6f570fd9e130659c0a0d2e.
",,,,,,
jorisvandenbossche/pandas,51fca4cc93bf3fcd529284b2c2e2ae88a44a5f40,"TST: follow-up to Test nested pandas array #24993 (#25155)

* revert changes to tests in gh-24993

* Test nested PandasArray

* isort test_numpy.py

* change NP_VERSION_INFO

* use LooseVersion

* add _np_version_under1p16

* remove blank line from merge master

* add doctstrings to fixtures
",,,,,,
maropu/spark,30dca924df0efbdc1b638fa7c705fe8743570783,"[SPARK-4714] BlockManager.dropFromMemory() should check whether block has been removed after synchronizing on BlockInfo instance.

After synchronizing on the `info` lock in the `removeBlock`/`dropOldBlocks`/`dropFromMemory` methods in BlockManager, the block that `info` represented may have already removed.

The three methods have the same logic to get the `info` lock:
```
   info = blockInfo.get(id)
   if (info != null) {
     info.synchronized {
       // do something
     }
   }
```

So, there is chance that when a thread enters the `info.synchronized` block, `info` has already been removed from the `blockInfo` map by some other thread who entered `info.synchronized` first.

The `removeBlock` and `dropOldBlocks` methods are idempotent, so it's safe for them to run on blocks that have already been removed.
But in `dropFromMemory` it may be problematic since it may drop block data which already removed into the diskstore, and this calls data store operations that are not designed to handle missing blocks.

This patch fixes this issue by adding a check to `dropFromMemory` to test whether blocks have been removed by a racing thread.

Author: hushan[胡珊] <hushan@xiaomi.com>

Closes #3574 from suyanNone/refine-block-concurrency and squashes the following commits:

edb989d [hushan[胡珊]] Refine code style and comments position
55fa4ba [hushan[胡珊]] refine code
e57e270 [hushan[胡珊]] add check info is already remove or not while having gotten info.syn
",,,,,,
nguyentruongtho/buck,dbdcfcb82bca8bb0519da20a83e5efef0dd3b36d,"Push the knowledge of the TargetNode hash into the TargetNode.

Summary:
The way that target key calculation used to work was by hoping
that the caches within the `Parser` had been warmed so that by
coincidence the values required existed when accessed. It goes
without saying that this isn't a great thing to do.

We now store the hash of the JSON used to create `TargetNode`s
on the node itself, which avoids this problem.

Test Plan: buck test --all
",,,,,,
harlanhaskins/swift,b56c543f0dd795a6fa91d0949aefb462f9d610f4,"Revert ""Merge pull request #27607 from rintaro/syntaxparse-exprunresolvedmember""

This reverts commit 5e1f790b3b5187ac3ab01afd01985ba90bcb3b64, reversing
changes made to 1846a5957ee971979d86bf843a0e4885da2b5a46.
",,,,,,
zdary/intellij-community,39ecb20ed9f8d5fcb2b4862c72697817fab57f4b,"revert:

13759ce Sergey Ignatov at 03/07/14 09:52 (committed at 03/07/14 09:55) [community]
certificate manager: migration from application component to application service [^batrak]

Must be component — as our proxy does and as it was initially implemented.
",,,,,,
rezasafi/spark,98bcc188f98e44c1675d8b3a28f44f4f900abc43,"[SPARK-19758][SQL] Resolving timezone aware expressions with time zone when resolving inline table

## What changes were proposed in this pull request?

When we resolve inline tables in analyzer, we will evaluate the expressions of inline tables.

When it evaluates a `TimeZoneAwareExpression` expression, an error will happen because the `TimeZoneAwareExpression` is not associated with timezone yet.

So we need to resolve these `TimeZoneAwareExpression`s with time zone when resolving inline tables.

## How was this patch tested?

Jenkins tests.

Please review http://spark.apache.org/contributing.html before opening a pull request.

Author: Liang-Chi Hsieh <viirya@gmail.com>

Closes #17114 from viirya/resolve-timeawareexpr-inline-table.
",,,,,,
NaturalGIS/naturalgis_qgis,531c0ca8466e2383c2d5e28e44d026bb780b9242,"Added a treeview for display projections -- too see if its worth using it
rather than a drop-down list.

Fixed detection of GEOGCS vs PROJCS in WKT SRS specs


git-svn-id: 736967b34281393df2c2d27a33b8980e2cefa726@2593 c8812cc2-4d05-0410-92ff-de0c093fc19c
",,,,,,
jfrazelle/kubernetes,f2ac9671f03fd955b89e9ac69ebde85b3ba9a7c3,"Merge pull request #57229 from niuzhenguo/cleanup_validargs

Automatic merge from submit-queue (batch tested with PRs 57229, 58907). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Abstract cmd valid args get behind the factory

**What this PR does / why we need it**:
This abstract retrieving the list of handled resources for valid args as a function to follow more conventions.

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #

**Special notes for your reviewer**:

**Release note**:

```release-note
NONE
```",,,,,,
nkgilley/home-assistant,46ece3603f0d6ae15608649dab1635c0487e90af,"Add dynamic subscription for ZHA add device page (#22164)

* add ws subscription for zha gateway messages
* add debug mode
* only relay certain logs
* add missing require admin
* add devices command
* add area_id
* fix manufacturer code
",,,,,,
wegtam/playframework,cb5c0cc3c9dcd5805b9227cbd113a46dcea1d194,"Cleanup JPA api so we can remove Http.Context (#8616)

* Remove deprecated class db.jpa.JPA

* Corrected some comments

* Deprecate JPA classes and methods

* withTransaction(Consumer<EntityManager>) methods

* Don't duplicate defaults

* Removed link to non-existing javadoc

* Make MiMa happy

* Migration notes
",,,,,,
mengqiy/kubernetes,45bc19beb5edde2c4630cb91aa3e7bb744ae1fbd,"ovirt: fix IPAddress lookup implementation

The ovirt instance is reported using its hostname. The IPAddress
implementation should lookup the ip (instead of parsing it as if
it was already an address).

Signed-off-by: Federico Simoncelli <d5e4d7da1feaf2c79fa6885a7451e8a6a68321fc@redhat.com>
",,,,,,
bolt-design-system/bolt,becc4d2cae17bd617b35749943ca74b5488a948e,"fix: Update accepted values for button border radius prop

""half"" (previously ""medium"") has no use cases and can easily be added
later if any appear.

""small"" has been replaced with the more intuitive ""regular""
",,,,,,
airspeedswift/swift,edfce352e211b91a5a50cb33d01d4e419cc6eb49,"When testing the iteration expression of a foreach loop, if a given type is said to conform to the sequence protocol, but the conformance is invalid (as a result of error recovery, for example), don't bother looking for ""Sequence"" as a witness type.

Swift SVN r14343
",,,,,,
ptpt52/openwrt-openwrt,02ccffff3e28b7dd09b8ecc83826e6af7d824c21,"pending-3.18: 610-netfilter_match_bypass_default_check: fix 32bit compat layer

Patch 610-netfilter_match_bypass_default_check added an extra flag IPT_F_NO_DEF_MATCH
which is copied to user space in function copy_entries_to_user. The 32bit compat
layer function was missing the same logic to copy the flag IPT_F_NO_DEF_MATCH to
user space for a 64bit kernel and 32 bit user space.

Signed-off-by: Hans Dedecker <42a785db5cac8022043ae11d140a69ce324665dc@gmail.com>
Signed-off-by: Thierry Dutre <7524f936fa75be9f74764442a110cb2eedef7091@dtsystems.be>
",,,,,,
artynet/LEDE,608c84b96ea6b4501b9f64d3f9103a6ec8e7a144,"mt76: update to the latest version, improves performance and fixes tx power issues

62d52e9 mt76: set RX_FLAG_DUP_VALIDATED for A-MPDU reordered packets
5ba5995 mt76x2: rework tx power handling

Signed-off-by: Felix Fietkau <118ed6118e893d16e8c6e0776e0ebc290952c897@nbd.name>
",,,,,,
Vasfed/rails,4dacac3baa271597e6bcf3527c557182d64a6a95,"Properly discover a connection is closed in postgresql_adapter

PQstatus doesn't properly test if future operations will succeed. A
PQping function is added to libpq in PostgreSQL 9.1, but if we rely
on it, everyone on earlier versions of Postgres is out of luck,
and the pg gem wouldn't have the 'fix' until the next release.

Thanks to @cbrecabarren and @ged for handling all the dirty details.

Closes #3392.
",,,,,,
punchagan/zulip,6ffc2bbe65af932e3356e93fc60bfdb7a8737743,"TornadoQueueClient: Provide a callback when declaring queues

This is required by Pika 0.9.8.  We need at least 0.9.6 for the next
commit; I had been testing with 0.9.5 previously.  Anyway this way
seems more correct as well.

(imported from commit bfb9e9e78938073001f70c4d28a5e07cc4ebac32)
",,,,,,
nguyentruongtho/buck,d92c284dd8404bb8c32ea6d5a47f91efef4410dc,"Adding more logs to narrow down the problem where buck project can be stuck

Summary:
Buck project can be stuck while generating the project.
We're adding more logs to figure out what the issue could be.

Test Plan: CI

Reviewed By: bertmaher

fbshipit-source-id: eee0900
",,,,,,
allevato/swift,d46cb9db6efd8d54625b22ebd816df5b77ab1d25,"Foundation overlay: remove initWithObjectsAndKeys:_,...

<rdar://problem/21384187> NSDictionary's convenience init(objects:
[AnyObject], forKeys keys: [AnyObject]) is unsound

This method is unsound / unsafe for Swift.  There is not a way to
correctly express the alternating variadic type constant:
AnyObject, NSCopying,...

The overlay already defines a tuple based method that serves the same
role.

Patch by Michael J LeHew Jr.

Swift SVN r29497
",,,,,,
intelsdi-x/kubernetes,ff5cea4b4348ed176f70512a6b5cd724c6627cd8,"Merge pull request #55868 from shyamjvs/kubemark-resource-gatherer-fix

Automatic merge from submit-queue (batch tested with PRs 55868, 55393, 55152, 55849). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Set resource-gathering and probe-duration period for kubemark

Ref https://github.com/kubernetes/kubernetes/issues/55818#issuecomment-344888480

/cc @porridge 
fyi - @jiayingz",,,,,,
