repo_name,commit,subject,message,bug_in_subject,not_a_bug_in_subject,bug_in_message,not_a_bug_in_message,Is_Bug,Comment,new token
dg711/moodle,19f7391c50b67314e8ec74f60425fb29fa81c6fb,MDL-29564 Assignment: Fixed a fatal error caused by a missing include,"MDL-29564 Assignment: Fixed a fatal error caused by a missing include
",TRUE,FALSE,TRUE,FALSE,TRUE,,
tiarebalbi/okhttp,b4e78aba9a4584c49dc70008796dfe5b3c29d8a6,Do IPv6 parsing natively.,"Do IPv6 parsing natively.

Avoid any risk of doing DNS during HTTP URL parsing.
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Mahdi-Rom/android_external_busybox,5c365da88438f8af9a4314d7a305cc3fd9be4843,Fix non-NULL terminated strings.,"Fix non-NULL terminated strings.
",TRUE,FALSE,TRUE,FALSE,TRUE,,
tsaubergine/linux,1efea40d4172a2a475ccb29b59d6221e9d0c174b,arch/tile: support building big-endian kernel,"arch/tile: support building big-endian kernel

The toolchain supports big-endian mode now, so add support for building
the kernel to run big-endian as well.

Signed-off-by: Chris Metcalf <074881f6f5da4d3b5278870ff234d1077ee622c0@tilera.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
ezsystems/ezsurvey,fedc7b6b33dd078b6ee1c67c43adb9151ead1e71,Merge pull request #18 from guillaumelecerf/add_composer_json,"Merge pull request #18 from guillaumelecerf/add_composer_json

Add composer.json",FALSE,TRUE,FALSE,TRUE,FALSE,,
embecosm/aap-binutils-gdb,8de3c354c7c3bdde03b521762ff72489eb121e94,Daniel J as C++ maintainer.,"Daniel J as C++ maintainer.
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Mustaavalkosta/toolchain_gcc-4.8,ee5e516b99d8a88637f955412fa163b11ae33343,	* ipa-utils.c (postorder_stack): New structure. 	(ipa_reverse_postorder): Handle aliases.,"	* ipa-utils.c (postorder_stack): New structure.
	(ipa_reverse_postorder): Handle aliases.


git-svn-id: f6cd6ed445f7c5c5e7cd80420316aa063df86e93@174991 138bc75d-0d04-0410-961f-82ee72b054a4
",FALSE,FALSE,FALSE,FALSE,FALSE,,
christophd/camel,b3c028768301ee4a6fd86d6ab24f85f20578d003,Added unit tests based on the mailing list question,"Added unit tests based on the mailing list question

git-svn-id: 11f3c9e1d08a13a4be44fe98a6d63a9c00f6ab23@1224673 13f79535-47bb-0310-9956-ffa450edef68
",FALSE,TRUE,FALSE,FALSE,FALSE,,
tianchi-dev/android_kernel_sony_msm8226,c35deb4e70d52ed564c58569fe059dd7ca5f4eec,ssb: update PMU init to match specs,"ssb: update PMU init to match specs

Signed-off-by: Rafaֵ‚ Miֵ‚ecki <dced371c11179e2cb83b1e305b9d7b15f379452b@gmail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
abhisit/TechNexion-linux,1ba37c518f8f83094209396c65a72732b2c1df3b,xen: netfront: hold RTNL when updating features.,"xen: netfront: hold RTNL when updating features.

Konrad reports:
[    0.930811] RTNL: assertion failed at /home/konrad/ssd/linux/net/core/dev.c (5258)
[    0.930821] Pid: 22, comm: xenwatch Not tainted 2.6.39-05193-gd762f43 #1
[    0.930825] Call Trace:
[    0.930834]  [<ffffffff8143bd0e>] __netdev_update_features+0xae/0xe0
[    0.930840]  [<ffffffff8143dd41>] netdev_update_features+0x11/0x30
[    0.930847]  [<ffffffffa0037105>] netback_changed+0x4e5/0x800 [xen_netfront]
[    0.930854]  [<ffffffff8132a838>] xenbus_otherend_changed+0xa8/0xb0
[    0.930860]  [<ffffffff8157ca99>] ? _raw_spin_unlock_irqrestore+0x19/0x20
[    0.930866]  [<ffffffff8132adfe>] backend_changed+0xe/0x10
[    0.930871]  [<ffffffff8132875a>] xenwatch_thread+0xba/0x180
[    0.930876]  [<ffffffff810a8ba0>] ? wake_up_bit+0x40/0x40
[    0.930881]  [<ffffffff813286a0>] ? split+0xf0/0xf0
[    0.930886]  [<ffffffff810a8646>] kthread+0x96/0xa0
[    0.930891]  [<ffffffff815855a4>] kernel_thread_helper+0x4/0x10
[    0.930896]  [<ffffffff815846b3>] ? int_ret_from_sys_call+0x7/0x1b
[    0.930901]  [<ffffffff8157cf61>] ? retint_restore_args+0x5/0x6
[    0.930906]  [<ffffffff815855a0>] ? gs_change+0x13/0x13

This update happens in xenbus watch callback context and hence does not already
hold the rtnl. Take the lock as necessary.

Signed-off-by: Ian Campbell <9be92b3dbbd6611e3e4c9209fb3d04b4919e7cca@citrix.com>
Tested-by: Konrad Rzeszutek Wilk <da3a51b335cef0eb0e2c329c5ef6bcd6acef687a@oracle.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,TRUE,TRUE,TRUE,FALSE,,
merbanan/linuxtv,2012e49e8ad4ae432cf1667e945b0f335c3e6d38,arm: msm: move board-dream.c to board-trout.c,"arm: msm: move board-dream.c to board-trout.c

Move the naming of this board file back to the original Google naming.

Signed-off-by: Daniel Walker <664f14bf9af4dadf8666a74e4a7425b312868d0d@codeaurora.org>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
bauner/android_kernel_oneplus_msm8974,03f6e92bdd467aed9d7571a571868563ae6ad288,quota: various style cleanups,"quota: various style cleanups

Cleanups in quota code:
  Change __inline__ to inline.
  Change some macros to inline functions.
  Remove vfs_quota_off_mount() macro.
  DQUOT_OFF() should be (0) is CONFIG_QUOTA is disabled.
  Move declaration of mark_dquot_dirty and dirty_dquot from quota.h to dquot.c

[5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org: coding-style fixes]
Signed-off-by: Jan Kara <596727c8a0ea4db3ba2ceceedccbacd3d7b371b8@suse.cz>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",FALSE,FALSE,TRUE,TRUE,FALSE,,
StevenYCChou/android-kernel,1188c0d83ca010c3799711e85e63dbde122e6a90,ahci: consolidate common port flags,"ahci: consolidate common port flags

Consolidate common port flags into AHCI_FLAG_COMMON.

Signed-off-by: Tejun Heo <ccfba69985e72fbcd9ba8bbb6db43d42971ad06d@gmail.com>
Signed-off-by: Jeff Garzik <f3e731dfa293c7a83119d8aacfa41b5d2d780be9@garzik.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
eugenesan/android_kernel_lge_hammerhead,4bff4a7ee4b9e487a1bc1d31082e77b6a381418a,"ARM: arch-shmobile: support SDHI card detection on mackerel, using a GPIO","ARM: arch-shmobile: support SDHI card detection on mackerel, using a GPIO

On sh7372 the card-detection pin of SDHI0 can also produce interrupts,
when configured as GPIO. Use this feature to power down SDHI0, when no
card is plugged in.

Signed-off-by: Guennadi Liakhovetski <50875182aae23d69ca7738697596f18a14e926fc@gmx.de>
Signed-off-by: Paul Mundt <38b52dbb5f0b63d149982b6c5de788ec93a89032@linux-sh.org>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
koalo/linux,0b4309581b5be8749afdd5a9087fd82a2a5c9932,dm crypt: make wipe message also wipe tfm key,"dm crypt: make wipe message also wipe tfm key

The ""wipe key"" message is used to wipe a volume key from memory
temporarily, for example when suspending to RAM.

There are two instances of the key in memory (inside crypto tfm)
but only one got wiped.  This patch wipes them both.

Cc: 4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@kernel.org
Signed-off-by: Milan Broz <4fc71305d292596831a01a4d34d4779c7772dbfd@redhat.com>
Signed-off-by: Alasdair G Kergon <620085386a2c64ec2f1d43bef997c15003f13da2@redhat.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Olympic1/CKAN-meta,e30e22c1c1e16edcdc3e40710593e292bdda0084," ""NetKAN generated mods - TimeControl-1-2.2.2"""," ""NetKAN generated mods - TimeControl-1-2.2.2""
",FALSE,FALSE,FALSE,FALSE,FALSE,,
virtualopensystems/nova,722c54a069d3007e92a62faf14f123cdbfe98695,Fixes bug 954833 By adding the execute bit to the xenhost xenapi plugin,"Fixes bug 954833
By adding the execute bit to the xenhost xenapi plugin

Change-Id: Id1e12b84ef5c9a286d86a32b3ea1c7f3c83be47c
",TRUE,TRUE,TRUE,TRUE,TRUE,,
fjtrujy/barrier-breaker-openwrt,0bc2052eaeea01983af6aff29dfda496847c0704,deptest: Make stamps be symlinks to logs.,"deptest: Make stamps be symlinks to logs.



git-svn-id: c673a1a018ba15e3442847f58d2337db82164816@24277 3c298f89-4303-0410-b956-a3cf2f4a3e73
",FALSE,FALSE,FALSE,FALSE,FALSE,,
anonXmous69/android_kernel_cyanogen_msm8916,bd7a44488975759da10b5f25bcebec19930a5328,sis190: new PHY support,"sis190: new PHY support

Reported to work on the WinFast 761GXK8MB-RS motherboard.

Plain 10/100 Mbps.

Signed-off-by: Paul Gibbons <a027184a55211cd23e3f3094f1fdc728df5e0500@pkami.e7even.com>
Signed-off-by: Francois Romieu <b6456b24ae82a7595be3173ae585c7a827f25f37@fr.zoreil.com>
Signed-off-by: Jeff Garzik <f3e731dfa293c7a83119d8aacfa41b5d2d780be9@garzik.org>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
mpokwsths/flo_kernel,9b437bca163c44d4ec6544241f29451675693cd6,parisc: Remove unnecessary macros from entry.S,"parisc: Remove unnecessary macros from entry.S

The EXTR, DEP and DEPI macros are unnecessary.  There are PA 1.X
pneumonics available with the same functionality, and the DEP and DEPI
macros conflict with assembler pneumonics.

Tested on a variety of 32 and 64-bit systems.

Signed-off-by: John David Anglin <d3a7a82a6ff309c7c46b71cf01386d84d6ca7c2a@nrc-cnrc.gc.ca>
Signed-off-by: Kyle McMartin <3c25b01657254677d3e1a8fd1f0742c5d489bd39@parisc-linux.org>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
MoKee/android_kernel_motorola_msm8960dt-common,b55a87ade3839c33ab94768a0b5955734073f987,perf probe: Remove die() from probe-finder code,"perf probe: Remove die() from probe-finder code

Remove die() and DIE_IF() code from util/probe-finder.c since
these 'sudden death' in utility functions make reusing it from
other code (especially tui/gui) difficult.

Cc: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
Cc: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
Cc: Frederic Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
LKML-Reference: <da0b207ae957c940ef25e871078b73efbf0e41c8@localhost6.localdomain6>
Signed-off-by: Masami Hiramatsu <308c3db2ad395e67f502db11a9ceb1603d4442e0@redhat.com>
Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
puneet0191/gsoc-system-tests,642afadb0866a55d8cbac60d2e4b3ade87e6203a,,"

git-svn-id: http://joomlacode.org/svn/joomla/development/trunk@5213 6f6e1ebd-4c2b-0410-823f-f34bde69bce9
",FALSE,FALSE,FALSE,TRUE,FALSE,,
ronenabr/lyx,73a6922d8eaaada783566fffff01fad0db444c61,From John C. McCabe-Dansted: 	* src/lyxtextclasslist.C 	(LyXTextClassList::addTextClass): Use addName rather than manual 	path construction.,"From John C. McCabe-Dansted:
	* src/lyxtextclasslist.C
	(LyXTextClassList::addTextClass): Use addName rather than manual
	path construction.


git-svn-id: 817e2a134477f3a34502dc37a0b2172cb7cecc78@17282 a592a061-630c-0410-9148-cb99ea01b6c8
",FALSE,TRUE,FALSE,TRUE,FALSE,,
docfabio/eathena-project,f32cab44da72dbb0b9a6d24f1233f08394c7ca42,up to date with stable-ish,up to date with stable-ish,FALSE,FALSE,FALSE,FALSE,FALSE,,
tgstation/-tg-station,304bc82ff082fe14a13f4311426a149c3b4ba86d,Adds a necromantic stone capable of bringing 3 people back as skeletons bound to the user's will. Wizards can buy these.,"Adds a necromantic stone capable of bringing 3 people back as skeletons bound to the user's will. Wizards can buy these.
",FALSE,TRUE,FALSE,FALSE,FALSE,,
sudosurootdev/kernel_lge_msm8974,4c316b55fe284fa6364f6b817808ef3d1f6b18a8,[media] lmedm04 DM04/QQBOX ver 1.91 turn pid filter off by caps option only,"[media] lmedm04 DM04/QQBOX ver 1.91 turn pid filter off by caps option only

Turn the pid filter off by caps option only.

This is so the full stream is passed to demuxer and not limited
by pid count.

Signed-off-by: Malcolm Priestley <123fd39c698f702285d09eaebae85efdff081c95@gmail.com>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",FALSE,FALSE,FALSE,FALSE,TRUE,,
trunca/sfteam5.2-enigma2,32e4324b9b5e615a84885b9132505e4706ededfe,service: add sort of servicelist including all required layers,"service: add sort of servicelist including all required layers
",FALSE,TRUE,FALSE,TRUE,FALSE,,
itbra/joomla-cms,457c94bf88bf193ce7c48ceb64e47b4a401ae4a9, $ [#22357] Patch: Step 5 FTP - Header text too wide. Thanks Ole.," $ [#22357] Patch: Step 5 FTP - Header text too wide. Thanks Ole.

git-svn-id: 18e04b58169eb5c65245ae16c7324e17a4d46a4c@18827 6f6e1ebd-4c2b-0410-823f-f34bde69bce9
",FALSE,FALSE,FALSE,FALSE,TRUE,,
dslab-epfl/asap,472f2a056decc9d4cb79a59ca1d59f9f331b7b9d,ARM: allow copying of CPSR when all else fails.,"ARM: allow copying of CPSR when all else fails.

As with x86 and AArch64, certain situations can arise where we need to spill
CPSR in the middle of a calculation. These should be avoided where possible
(MRS/MSR is rather expensive), which ARM is actually better at than the other
two since it tries to Glue defs to uses, but as a last ditch effort, copying is
better than crashing.

rdar://problem/18011155

git-svn-id: 0ff597fd157e6f4fc38580e8d64ab130330d2411@218789 91177308-0d34-0410-b5e6-96231b3b80d8
",TRUE,FALSE,TRUE,FALSE,FALSE,,
AccentureMobilityServices/kernel,1b12b9c15b4371d83b729b8fc18c670e78a1479b,cifs: use Minshall+French symlink functions,"cifs: use Minshall+French symlink functions

If configured, Minshall+French Symlinks are used against
all servers. If the server supports UNIX Extensions,
we still create Minshall+French Symlinks on write,
but on read we fallback to UNIX Extension symlinks.

Signed-off-by: Stefan Metzmacher <f1988b9e977fc98ae4b41148d1c7fe6accb829c3@samba.org>
Signed-off-by: Steve French <d47560e3bac353b8d509d093b1d727868ac7ddf3@us.ibm.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
2947721120/verdant-octo-turtle,571bee7b2f4be0bd85ae91daea97e576f985dca4,test($location): ensure mock window can be wrapped by jqLite,"test($location): ensure mock window can be wrapped by jqLite

Fixin da build

Closes #12086
",FALSE,FALSE,TRUE,FALSE,TRUE,,
ED300/android_kernel_wingtech_msm8916,6269b731560d69c5eaa929909891edec39496d71,wireless: remove unneeded EXPORT_SYMBOL the tickles a powerpc compiler bug,"wireless: remove unneeded EXPORT_SYMBOL the tickles a powerpc compiler bug

drivers/net/wireless/iwlwifi/iwl3945-base.c:1415: error: __ksymtab_iwl3945_rx_queue_reset causes a section type conflict

I am pretty sure that this is a compiler bug, so not to worry.  However,
as far as I can see, iwl-3945.o (the only user) and iwl3945-base.o are
always linked into the same module, so the EXPORT_SYMBOL (which causes
the problem) should not be needed.  Correct?

Signed-off-by: Stephen Rothwell <4bf0fb350827ce8d86875e76c923a478597c3cef@canb.auug.org.au>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",TRUE,TRUE,TRUE,TRUE,TRUE,,
nychitman1/android_kernel_google_pixel,d0cb9b4ef680c518087b019e29fe5c2eca9a0740,Blackfin: improve CLKIN_HZ config default,"Blackfin: improve CLKIN_HZ config default

Most boards use 25000000 as the default HZ, so rather than add a whole
bunch more boards, make it the default for everyone.  This also fixes
randconfig builds as there was no default before.

Signed-off-by: Mike Frysinger <8f3f75c74bd5184edcfa6534cab3c13a00a2f794@gentoo.org>
",FALSE,FALSE,TRUE,TRUE,TRUE,,
haasn/mpv,869decabf8bf6d4c2cf6ac1af932392b7626fe62,"mingw and maybe other system define the __int* types to char, short..., so the typedefs become typedef char char; etc.","mingw and maybe other system define the __int* types to char, short..., so the typedefs become typedef char char; etc.


git-svn-id: 947b4ff483bb4cc5004120385d99e48ac0944466@15692 b3059339-0415-0410-9bf9-f77b7e298cf2
",FALSE,FALSE,FALSE,FALSE,FALSE,,
HermiteBai/linux,c2d22ecd3cf3c49aeecdc10ffd7af10ec1f7eab6,fs/super.c: fix lru_list leak for real,"fs/super.c: fix lru_list leak for real

Freeing ->s_{inode,dentry}_lru in deactivate_locked_super() is wrong;
the right place is destroy_super().  As it is, we leak them if sget()
decides that new superblock it has allocated (and never shown to
anybody) isn't needed and should be freed.

Signed-off-by: Al Viro <de609eb4d5d70b1d38ec6642adbfc33a2781f63c@zeniv.linux.org.uk>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
mansam/manageiq,c40655c32e9d140e7da0bd4208eae09ea73071a5,Merge pull request #13526 from lgalis/move_ansible_ui_to_automation_main,"Merge pull request #13526 from lgalis/move_ansible_ui_to_automation_main

Added new features for the Ansible UI move to the Automation tab",FALSE,TRUE,FALSE,TRUE,FALSE,,
poopgiggle/fla-kernel,e948b99d6f38b726ad1c8f99a2672b792756b549,ath9k_hw: Fix magnitude/phase average in TxIQ Calibration,"ath9k_hw: Fix magnitude/phase average in TxIQ Calibration

The commit ""ath9k_hw: Fix Tx IQ Calibration hang issue in
AR9003 chips"" did not consider more than one potential sample
while calculating magnitude/phase average if more than one
sample has the same value which could affect post-processing
of outlier detection that causes an undesirable Tx IQ
correction value will be assigned to tx gain settings where
outlier happens.

Cc: Kai Shi <2692aab60ff26d91a3ec0046d4d99024f03a2ea1@qca.qualcomm.com>
Reported-by: Paul Stewart <3c7b6905653b79322a22957b2a611e2638095229@google.com>
Signed-off-by: Rajkumar Manoharan <58b9aefd02b38fd9636344325c091015d8dc872b@qca.qualcomm.com>
Signed-off-by: Paul Stewart <3c7b6905653b79322a22957b2a611e2638095229@google.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",TRUE,FALSE,TRUE,TRUE,TRUE,,
tisba/bigcouch,0bcc808ce4787da27bda33dff3c8e377094b7042,http admin call for join 'replace',"http admin call for join 'replace'

",FALSE,FALSE,FALSE,FALSE,FALSE,,
BigBrother1984/android_kernel_samsung_tuna,5b31d895874f56174e4d885c065c9fc4b24b28bb,"Revert ""ACPI: Battery: Synchronize battery operations.""","Revert ""ACPI: Battery: Synchronize battery operations.""

This reverts commit 3bd92ba19a89fe61ebf58804f9c8675372f50c1c.

It is no longer necessary, and it opens up a race.

Acked-by: Vladimir Lebedev <ffeabdd7b9abed69de87dfb1b1b741a95cbe0f7a@gmail.com>
Acked-by: Alexey Starikovskiy <c33843565b6d94c5e69f3cc5eb985600cb9e786e@suse.de>
Signed-off-by: Len Brown <b060cfa1096cc6e8be83699ddb4ed8a77dd63af5@intel.com>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
emansih/LGE_Dory_kernel,5b31d895874f56174e4d885c065c9fc4b24b28bb,"Revert ""ACPI: Battery: Synchronize battery operations.""","Revert ""ACPI: Battery: Synchronize battery operations.""

This reverts commit 3bd92ba19a89fe61ebf58804f9c8675372f50c1c.

It is no longer necessary, and it opens up a race.

Acked-by: Vladimir Lebedev <ffeabdd7b9abed69de87dfb1b1b741a95cbe0f7a@gmail.com>
Acked-by: Alexey Starikovskiy <c33843565b6d94c5e69f3cc5eb985600cb9e786e@suse.de>
Signed-off-by: Len Brown <b060cfa1096cc6e8be83699ddb4ed8a77dd63af5@intel.com>
",TRUE,FALSE,TRUE,FALSE,TRUE,duplicated,
zhenyw/linux,6a915c2bf073743dd31229f1ec2eaa7a2b13c1c3,parisc-agp: fix missing slab.h include,"parisc-agp: fix missing slab.h include

Commit 338e4fab added a missing kfree if the alloc_pci_dev failed
but forgot to include <linux/slab.h> for the definition of
kfree.

Signed-off-by: Kyle McMartin <3c25b01657254677d3e1a8fd1f0742c5d489bd39@redhat.com>
",TRUE,FALSE,TRUE,TRUE,TRUE,,
mageec/mageec-gcc,360a08892ad83318633455e9e51fabdb40546d9f,	* config/rs6000/rs6000.h (ASM_OUTPUT_SYMBOL_REF): Define. 	* config/rs6000/rs6000-protos.h (rs6000_output_symbol_ref): Declare. 	* config/rs6000/rs6000.c (VTABLE_NAME_P): New macro. 	(rs6000_output_symbol_ref): New function. 	(output_toc): Use VTABLE_NAME_P.,"	* config/rs6000/rs6000.h (ASM_OUTPUT_SYMBOL_REF): Define.
	* config/rs6000/rs6000-protos.h (rs6000_output_symbol_ref): Declare.
	* config/rs6000/rs6000.c (VTABLE_NAME_P): New macro.
	(rs6000_output_symbol_ref): New function.
	(output_toc): Use VTABLE_NAME_P.


git-svn-id: f6cd6ed445f7c5c5e7cd80420316aa063df86e93@39497 138bc75d-0d04-0410-961f-82ee72b054a4
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Vitancourt/gcc,48c6936b97a5d2057898aae7d64f5c0569cb02dc,*** empty log message ***,"*** empty log message ***


git-svn-id: f6cd6ed445f7c5c5e7cd80420316aa063df86e93@730 138bc75d-0d04-0410-961f-82ee72b054a4
",FALSE,FALSE,FALSE,FALSE,FALSE,,
zaeznet/spree,eb15196443d89af79d2c969a0b2674416f9ec05f,Renamed the country columns and fixed a few data records.,"Renamed the country columns and fixed a few data records.
",TRUE,TRUE,TRUE,TRUE,TRUE,,
multipath-tcp/mptcp_3.0.x,a66bfa7a4726e9cbdc985133af728a4bd9925d96,ACPI: WMI: Enable event methods when registering notifiers,"ACPI: WMI: Enable event methods when registering notifiers

According to the ACPI-WMI spec, event blocks may provide a function call
for enabling/disabling them. This patch adds support for making these
calls when registering or removing notifications. Without this, my Dell
firmware provides no data in the event notification.

Signed-off-by: Matthew Garrett <4cf8d479716eba9bc68e0146d95320fcb138b96b@redhat.com>
Signed-off-by: Carlos Corbacho <ab5e2bca84933118bbc9d48ffaccce3bac4eeb64@strangeworlds.co.uk>
Signed-off-by: Len Brown <b060cfa1096cc6e8be83699ddb4ed8a77dd63af5@intel.com>
",FALSE,FALSE,FALSE,TRUE,TRUE,,
ZipFile/vlc,28965709c76fb4579990044db69f33d7bec74735,contrib: dirac-osx.path is unused now.,"contrib: dirac-osx.path is unused now.

",FALSE,FALSE,FALSE,FALSE,FALSE,,
MoKee/android_kernel_lge_p880,8c5e7a5f59f9d11597bd47de28334da318ea0e80,rt2x00: Gather channel information in structure,"rt2x00: Gather channel information in structure

Channel information which is read from EEPROM should
be read into an array containing per-channel information.
This removes the requirement of multiple arrays and makes
the channel handling a bit cleaner and easier to expand.

Signed-off-by: Ivo van Doorn <eb95d5f7a69eb0f8d26a960fe33483acdf581277@gmail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
pragmatux/linux-n7-2013,c4a2c08db7d976c2e23a97da5d69ec7c9701034d,cifs: make cnvrtDosUnixTm take a little-endian args and an offset,"cifs: make cnvrtDosUnixTm take a little-endian args and an offset

The callers primarily end up converting the args from le anyway. Also,
most of the callers end up needing to add an offset to the result. The
exception to these rules is cnvrtDosCifsTm, but there are no callers of
that function, so we might as well remove it.

Signed-off-by: Jeff Layton <4376fbf8623cd7b7c0232225289bb91cedc0a27f@redhat.com>
Reviewed-by: Christoph Hellwig <923f7720577207a44b32e59bbfbea59d27f1ae8e@lst.de>
Signed-off-by: Steve French <d47560e3bac353b8d509d093b1d727868ac7ddf3@us.ibm.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
willowgarage/pr2-kernel,1d6636502b23a964f4e5aac5237d1bbb76a9f912,Merge branch 'bugfixes' of git://git.linux-nfs.org/projects/trondmy/nfs-2.6,"Merge branch 'bugfixes' of git://git.linux-nfs.org/projects/trondmy/nfs-2.6

* 'bugfixes' of git://git.linux-nfs.org/projects/trondmy/nfs-2.6:
  nfs: Ignore kmemleak false positive in nfs_readdir_make_qstr
  SUNRPC: Simplify rpc_alloc_iostats by removing pointless local variable
  nfs: trivial: remove unused nfs_wait_event macro
  NFS: readdir shouldn't read beyond the reply returned by the server
  NFS: Fix a couple of regressions in readdir.
  Revert ""NFSv4: Fall back to ordinary lookup if nfs4_atomic_open() returns EISDIR""
  Regression: fix mounting NFS when NFSv3 support is not compiled
  NLM: Fix a regression in lockd
",TRUE,TRUE,TRUE,TRUE,TRUE,,
SlimRoms/kernel_sony_apq8064,aac235384de6566bba363c3988c1a214d7121627,V4L/DVB: saa7115: remove obsolete v4l2-i2c-drv.h header,"V4L/DVB: saa7115: remove obsolete v4l2-i2c-drv.h header

Signed-off-by: Hans Verkuil <f625be9dbdcbbd12a043857af148e8fb895d9a1d@xs4all.nl>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
jboss-fuse/fabric8,42f5c41d787793f9393681c20ca7a4766bfbe3d2,Add fabric8.properties for JBoss upstream projects page,"Add fabric8.properties for JBoss upstream projects page
",FALSE,TRUE,FALSE,FALSE,FALSE,,
projectgus/android_kernel_google_msm,bc8846c522264d2522b0082321ec8c2051a4536f,[PARISC] More useful readwrite lock helpers,"[PARISC] More useful readwrite lock helpers

spinlock.c needs _can_lock helpers. Rewrite _is_locked helpers to be
_can_lock helpers.

Signed-off-by: Kyle McMartin <3c25b01657254677d3e1a8fd1f0742c5d489bd39@parisc-linux.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
neykov/chipidea-device-driver,37e5bf6535a4d697fb9fa6f268a8354a612cbc00,ath9k_hw: fix clock rate calculations for ANI,"ath9k_hw: fix clock rate calculations for ANI

The clock rate was assumed to be static but it actually
changes depending on the mode of operation, correct this
to help improve the calcuation of the listenTime for ANI.
This change will help adjust ANI more accurately on different
PHY thresholds.

Signed-off-by: Luis R. Rodriguez <79e6b8107a8aa3944e09fad43634662ac3b91a0b@atheros.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",TRUE,FALSE,TRUE,TRUE,TRUE,,
yongtang/tensorflow,e7c6ffde2e212c2b6998fbb162ba60c5f5026573,Update protobuf submodule to bring in gRPC support,"Update protobuf submodule to bring in gRPC support
",FALSE,TRUE,FALSE,TRUE,FALSE,,
avagin/linux-task-diag,cdf2c465f0438ef92f099e435b6b64738c0ff168,Merge branch 'release' of git://git.kernel.org/pub/scm/linux/kernel/git/aegl/linux-2.6,"Merge branch 'release' of git://git.kernel.org/pub/scm/linux/kernel/git/aegl/linux-2.6
",FALSE,TRUE,FALSE,TRUE,FALSE,,
ShivamKumarJha/android_kernel_cyanogen_msm8916,f61396aed90acb033952531c522d1010f87e24f4,Move count_partial before kmem_cache_shrink,"Move count_partial before kmem_cache_shrink

Move the counting function for objects in partial slabs so that it is placed
before kmem_cache_shrink.

Signed-off-by: Christoph Lameter <a2610c5c148280bb6730402b12a8276c2f194fbe@sgi.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
