pull_request_id,user_id,comment_id,position,body,commit_id,created_at,Is_Swearing
2735247,169657,8657385,11,"This makes me really sad.  It's nasty to have to know in the comparator whether or not an item is a proxy.      Still, the alternative is something like creating a series of objects from paths which seems like overkill for an internal object.  If you can ",80600948,2014-01-05 22:22:01,
2284906,266924,7063556,11,"Damn it, friday evening... :) ",64952764,2013-10-18 12:44:33,
14077939,75620,61055082,11,This result is really ugly behavior when you hover another item. You still have to wait 500ms for the previous one to close before the new one opens. Shouldn't let's say 100ms be more than enough to move the cursor from the label into the qtip?,434000184,2016-04-26 9:31:22,
2007111,28513,6159814,11,"Unless Django is doing something nasty like introspecting the names of the parameters, I don't see why it matters that this is a Django signal handler. I didn't see anything in the docs you linked that enforced a particular set of parameters, and modifyin",57554297,2013-09-04 15:12:45,
3759523,59354,13192837,11,Crap.  That's left over cruft from when I was debugging the deadlocking in the testsuite.,114005600,2014-05-29 15:28:35,
16029091,463100,73847113,11,the password ass :D,487413027,2016-08-08 9:35:12,
16606324,3487411,76524375,11,"maybe before they set their deity, in that case it'd say (DEITY), I guess I could change it to Space Jesus or something",501467339,2016-08-28 1:04:19,
5576943,2058062,21920863,11,"Yeah it was my lousy try to prevent copy/paste.  Its changed now, and it looks really better than before.",195618234,2014-12-16 17:43:59,
4484525,92375,16580766,11,"Or, you could use the `url` module and do something like `url.parse(uri).protocol`, but that gets ugly.  ```js  [""http:"", ""https:""].indexOf(url.parse(""http://foo.bar"").protocol) !== -1;  ```",153030180,2014-08-22 1:07:45,
845359,25930,1898789,11,"@mluessi @Eric89GXL I don't like our time_to_index and index_to_time as it ignores first_samp and it has not docstrings (shame on me...)    what do you think of `time_to_index([t0, t1], use_first_samp=False)` and `index_to_time([i0, i1], use_first_samp=Fa",17241231,2012-10-21 14:16:07,
4591884,3368500,17816203,11,"Wow, just now read the entire bit and saw that it's a computed property of `submitting`. Sorry, I'm an asshole",158017827,2014-09-19 22:33:23,
4864546,12107,18469571,12,oh damn! good to know. I'll make the change. i'm surprised we've not had an issue with that before.,165215375,2014-10-06 15:06:05,
15793889,2818354,71082056,12,"gosh damn it, @RemieRichards ",477714302,2016-07-17 13:07:16,
14595073,4074468,63035902,12,"I liked it how it was to start with, with the straight-up HTML text and none of this markdown that obviously looks a bit shit.    But I can tell that's a battle not worth fighting at this point :)",442128300,2016-05-12 15:00:54,
15193970,689319,65668353,12,"logical looks  ugly, make a small path to fix it:  ```  diff --git a/virttest/qemu_storage.py b/virttest/qemu_storage.py  index 8225fad..885cd9f 100644  --- a/virttest/qemu_storage.py  +++ b/virttest/qemu_storage.py  @@ -336,19 +336,16 @@ class QemuImg(st",457915020,2016-06-03 7:48:26,
6089287,70163,34454374,12,This `stat.to_s.titleize` will probably come back to bite us when we do start translating things but the alternative (a massive if statement) is too horrible to contemplate. _lifts carpet and sweeps_,279638207,2015-07-13 9:33:02,
8049368,120398,32720170,12,I'd put this in one line. It's quite ugly like it is now.,272325474,2015-06-18 9:24:09,
11115744,106604,48072885,12,"If you're going to make this less terrible, we probably should remove the . after this so it's grammatically correct.",362271034,2015-12-18 21:38:43,
1761960,76216,5157300,12,"theoretically yes, practically, capybara is a bastard when dealing with non-English characters so nothing works as easily as you would hope.     Once again, IMO this is outside the feature scope, all I did was move the test from one file to another, I am ",48829328,2013-07-11 23:33:29,
4499626,1311158,16933314,12,"woops, I didn't take advantage of this. I had in mind to call this in the local_helper like     Loomio::Application::LOCALE_FALLBACKS      but hadn't linked it up.   Is that a terrible idea?    ",153764086,2014-08-31 4:52:09,
8906727,2194999,37659293,12,"Coming from a world of memory-corruption and data-races and whatnot, the word 'safe' is meant for something that's aloft of really actually horrible bad things that unsafe things don't avoid. Mind adding a comment?",299196076,2015-08-21 15:51:07,
7597217,6243303,30571744,12,"Doesn't the grpc_test_init() take care of that already ? (or gpr_test_init, can't remember). It'd be a shame to prevent Windows compilation.",259786490,2015-05-19 4:18:57,
4837301,251505,18337701,12,The `$(dirname $0)` needs two pairs of double quotes to be correct. As that ends up with nested double quotes (ugly) I recommend using a variable that's used throughout the file. See next comment for full script.,161684534,2014-10-02 11:19:40,
1169506,20471,3098474,12,Please don't prefix variable with it's type. That's ugly.,31713105,2013-02-21 12:39:23,
11552777,129688,49521450,12,"I think this is really cool, but I'm a terrible judge of what is cool (see: high school). I'm cool with either a) a different operator, or b) no operator (just a function).",372113481,2016-01-12 22:06:52,
15242612,7452705,65825603,12,"Yeah, the names stink. I like your idea much better.",459202105,2016-06-05 21:39:09,
8550165,8742502,35169944,12,"damn sorry about those.  I'm just not used to having it, you know, actually matter at all what my white space looks like.",283333475,2015-07-21 22:17:42,
13435983,1177197,57985796,12,"Nit: this looks ugly IMO, maybe just use the bit check each time?",416538467,2016-03-31 0:26:25,
7997303,32995,32411316,12,"argh, crap, no, it's not :(",270994604,2015-06-15 9:40:22,
9865399,3377696,42355955,12,"I agree and agree in general with the ""remove commented crap"" priniciple. Will remove.",330636761,2015-10-19 8:26:03,
9565134,113954,51989865,12,"Yes, I think I should make a `.md` like the user contributor guide. I could also move `awful.rule` to one too. They are very high level, very general features users are much more likely to use compared to a deep API doc page. What do you think (and what d",384492544,2016-02-05 8:47:46,
15254079,1500162,65804247,12,and fuck those vars too.,458674862,2016-06-04 16:05:27,
8376213,4005425,34443386,12,ou.. damn... ok..,279721880,2015-07-13 6:48:05,
10405300,2642538,44696046,12,Correct. I didn't even test this. (shame!),345075645,2015-11-12 17:39:25,
8222110,844677,33566705,12,We're doing an awful lot of conversions here...what is this method doing that's currently undesired?,277647191,2015-06-30 10:29:39,
4548337,194397,17242077,12,"....ew. I know I was watching over your shoulder a little while you wrote this, but this still seems disgusting. Is there no way we can make `schema_hash` accessible without having to reach in and yank it screaming from `schema_attributes`?",156773985,2014-09-08 12:45:40,
5005895,31291,19173259,12,"The main reason I added the dummy parameter is that otherwise it can't infer the return type.  AFAICT, this is what necessitated the ugly `template<class T> T& GetUidData()` that actually just returned one type.  I really don't like that, so I went with t",174710163,2014-10-21 17:35:47,
15570413,1941305,68742339,12,"Damn intellij upgrade, it should reset config style.",470179446,2016-06-28 11:54:18,
3233977,802412,10527025,12,"Maybe this test is a bit poor. I'd suggest to expand it, considering the following steps:    1. Create and entity with an attribute as preparation step (using the corresponding standard or convenience operation)  2. Update the attribute using the new impl",95659307,2014-03-12 15:44:09,
8424819,418083,35254971,12,Ah crap! There is an excellent example of why we shouldn't of added it! Addressed here - https://github.com/eXist-db/exist/pull/751,280022272,2015-07-22 17:46:10,
1193808,5347,3168439,12,"I don't think it's nice to import conventions from other languages.  __del__ is quite horrible in C++, and does not make sense here--we have a perfectly good destructor to do the job.  The user could presumably call closeSession() if they needed to, so do",33316862,2013-02-27 9:09:28,
14184597,51515,60940069,12,"dont do that :( every plugin have a callback that says if its big or little. hardcoding this here is ugly, slow and a bad idea",433521092,2016-04-25 16:06:50,
16443359,51515,76536995,12,drop the &[] syntax. its ugly just use hdrbytes,498240390,2016-08-28 18:44:28,
14670569,1502206,63108191,12,"Oh, the shame of it all...    Must've knocked it off while reviewing the diff. Sorry!",443195576,2016-05-12 22:29:33,
9073,1892,1318185,12,"Agree. In that case, I'd still add a comment like `// str.trim() that works in IE8` - the regex is ugly and needs time to parse for a human.",1600639,2012-08-07 2:47:11,
4030592,4346442,14945280,12,yes. my poor English.,136596242,2014-07-15 14:10:08,
14309715,1943668,61536178,12,"I don't know if this should be hardcoded. If IMDB decides to filter out this IP we're fucked.   Also, some users may prefer to force the language to something different than en. ",436001805,2016-04-29 5:44:19,
1800782,10548,5308107,12,"Don't link to linkedIn. That's... terrible :) Talk with Jordan and see what url he want you to link to. I would also mention that Tom and Jordan are FB employees, or even just say React developers.    > I highly recommend you watching this video.    I wou",50588197,2013-07-20 21:50:36,
4672037,3368500,17973968,12,"Shame on me, did I never initialize this variable? :+1: good job",157264053,2014-09-24 12:26:57,
8132311,1314142,33151089,12,you're damn right I commented too fast,273510812,2015-06-24 12:14:49,
15267959,413520,74228387,12,Forget that. Just saw it here hidden in that horrible `OS X` workaround `DYLD_FALLBACK_LIBRARY_PATH`.,488958619,2016-08-10 11:39:28,
7532585,2106404,30324127,12,"Frankly, I would rather see us disable the pylint warning about using print as a function. In Py3 it's a function, and it'd be nice to not have to re-add these if/when we migrate to Py3. I don't understand why this is even a pylint issue. who the hell car",256954305,2015-05-14 12:18:34,
14294428,409246,61467774,12,"This is deliberate, it calls `pipeline.force_exit()` to partly shut down the pipeline, but leaves everything in a deliberately horrible state. Or are you worried that the state isn't horrible enough?",435663307,2016-04-28 17:24:53,
9377551,176709,39953135,12,What a shame needing this manually :(,315228677,2015-09-21 7:27:05,
6755371,2971538,26870340,12,"Both the old and the new formatting are terrible (too deeply indented), but that should be handled separately.",234286549,2015-03-20 18:45:08,
16028773,31486,73917025,12,"For a moment I thought of playing with dynamic action types, like    ```js  `TRACKED_COMPONENT_${ eventType.toUpperCase() }`  ```    but I'm pretty sure that's a terrible idea. How about:    ```js  {    type: COMPONENT_INTERACTION_TRACKED,    eventType: '",487410886,2016-08-08 17:28:35,
14584141,1815264,62942931,12,crap,442031385,2016-05-11 23:15:58,
14930116,3340189,69156048,12,"Actually I'm wrong. We shouldn't need any as `conda` does not live in this environment. Though we may run into a nasty situation with the `conda` symlink. Care to comment on this point, @msarahan.",450724086,2016-06-30 15:35:45,
6844760,3849696,27261077,12,"Could we have a namespace ""tools"" instead of inventing the most ugly name ever.",236666612,2015-03-26 21:07:46,
13808142,84966,59326211,12,"Just checking, should I use `isInstanceOf` instead of `case`, which will both avoid creating a partial function as well as it's most readable to both Scala and Java dev? Also it's fewer lines of code and no need to write the quite ugly `case _ => // Do no",424266604,2016-04-12 6:28:17,
15672730,151253,69383727,12,It's terrible IMO.  It's clear that new interface is missing.,472703130,2016-07-02 23:32:36,
8929307,81700,37697262,12,"Hmmm, turns out the license plugin I used does not add a new line, even if I put it there. What a shame. gonna do some `sed`ding",299480955,2015-08-22 14:39:45,
15956817,99216,73284152,12,"But that's the point: As `BIN` is not accessible from `DistributionLocator` you'd need to write `getDistributionFor(version, ""bin"")`, which in turn is quite ugly. See https://github.com/sschuberth/gradle/commit/f22707e376d7cac41ef65c849b003507daf6d484.",486370273,2016-08-03 5:53:47,
7226189,644203,28918015,12,I think having the container be part of the loadSpec would help future-proof azure deep-storage module and avoid having to introduce ugly backwards-compatibility fixes when we want to support multiple containers or moving data between containers.,248292579,2015-04-22 19:44:56,
16373765,8703942,75564326,12,Have you ever poured salt on a wound?  That shit burns.,496859368,2016-08-19 23:19:14,
16112612,4647205,74089943,12,If we're not careful we're going to have something that looks like a collection of http status codes in a big nasty switch statement here. If theses ever get expanded with more druid exceptions then we'll probably want to rethink this workflow.,488092100,2016-08-09 16:09:09,
7030424,2971538,28082450,13,"This is a poor name; it represents all synthesized state machines, so it should be called `SynthesizedStateMachineMethod`. The more specialized subclasses can have more specific names, but we should avoid having the code's behavior based on the shape of t",242754665,2015-04-09 15:21:13,
11745803,75620,50403526,13,Pretty ugly IMO. I'd rather send a second ajax request after the session has been created (just like you'd to when selecting a session manually),376597036,2016-01-21 14:03:07,
3945393,28835,14231282,13,"Please separate the actual methods and the optional path parameter. It needs to be clarified tha tit's optionale. Also, just put it below (or above) but not on every line.",130567434,2014-06-26 7:07:20,
7524887,66948,32053483,13,"Oh yes you are right, I didn't know that.  Damn ! Is there a way to do that whithout setting a second property to know if the body is parsed ?",257819544,2015-06-09 17:30:32,
13775588,975404,59314393,13,"I gave all-fixed-width a shot (https://github.com/apjanke/brew/blob/5892c3b067c3c817ba488cf8687b52bb6a69841e/share/doc/homebrew/Interesting-Taps-%26-Branches.md) and it looks ugly and ""tech-y"" to me; harder to read. Let's exercise some aesthetic discretio",423438854,2016-04-12 2:47:25,
15950400,231317,77125115,13,I personally think it's a bit ugly to pipe through this info with extra methods and so on. It seems simpler just to amend the message to also state the right command for sparkr.,500857600,2016-09-01 7:21:14,
9394056,147151,40310005,13,"Due to PHP dynamic typing they are always useful :) In this case not so much, but it's better to get used to them to avoid nasty bugs in the future.",315842339,2015-09-24 9:48:19,
16476834,2561142,76020527,13,"This is pretty nasty debug code. If you want to use this more often, i'd suggest moving the import out of the function. ",498669293,2016-08-24 9:03:37,
16191450,2039947,74683216,13,Fuck I knew there was something I was forgetting,489987326,2016-08-13 7:05:07,
4417189,73782,16229352,13,That `str(pk)` everywhere is ugly :),149722760,2014-08-14 7:45:45,
328231,19346,1029134,13,"oh yeah, oops. but yeah, we prefer parens over the ugly `\ ` :)",9234361,2012-06-21 18:22:00,
9079982,1350674,38140498,13,"I agree with you, but my terrible habit of prematurely optimizing made me do it this way. :smile: With all this nonsense, the common case of a single `Emit` will not need to go through the trampoline and avoid creating a `Queue` etc. I actually wrote it t",306666094,2015-08-27 18:12:07,
13038427,949184,56414977,13,"Correct - the software table holds the actual plugins (in its inception was not like that hence the awful name) - I've added an issue (https://github.com/biocore/qiita/issues/1691) so we change the names.    There are 2 types of plugins, the ones who defi",407787661,2016-03-16 21:06:23,
7936398,1671021,32215180,13,"Ugly coupling, but we have no choice :-(   But I repeat again: soon (very soon), this optimization based on failover will have to go to the failoverModule, and not here. And then the coupling will be gone :-) ",269629374,2015-06-11 10:31:34,
16443359,51515,76536997,13,use hdrbytes+4 instead of the ugly &[] syntax,498240390,2016-08-28 18:44:38,
16111765,80736,74234386,13,"Yeah. I didn't do this because MimeMessage is extended a couple of times, which makes this a little ugly and touches a lot of files. I made a commit for it, see if you like it that way.",488085567,2016-08-10 12:31:01,
6440896,145727,25685696,13,"True, I hadn't considered that :)    ```js  this.message = this.errors.map(function (err) {    return err.message;  }).join('; ');  ```    I just really want to avoid that ugly `if i > 0` thing",223347506,2015-03-03 12:08:35,
7365942,278686,29740308,13,"Damn, I just woke up with thoughts about this problem  of comparing collections, I'll change `List` to the `Set`.     Yeah, I asked Jake some time ago why he use `LinkedHashSet` (Linked versions of collections in general)  instead of `HashSet`,  he said s",253824539,2015-05-06 5:59:09,
1916305,17950,5708897,13,In general the whole govspeak preprocess is a bit ugly.     For this class inclusion you could do something like:          type = case $1.include?             when 'stacked'               ' .mc-stacked'             when 'compact'               ' .compact',53264737,2013-08-12 11:20:07,
9948791,78921,42974623,13,blockchainager sounds like the evil bastard child of chainmanager and blockchain.,335786102,2015-10-26 8:59:23,
15300188,294662,66332710,13,damn you dev console!,460438813,2016-06-08 20:25:20,
912659,98961,2822439,13,It might exist in a Gandi zone as they are exposed by its API. It seems a shame for libcloud to not work on that zone for the sake of a single enum.,26777462,2013-01-30 6:57:30,
7219405,636996,28884344,13,"This is fine for now.  Honestly, we just need to deprecate this damn script and move to upstart/init/etc",248112892,2015-04-22 13:35:46,
2987270,93170,9602287,13,"Oh, I see what you did... Calling that from Game is ugly. It would be better to make BestMasterServer lazy, so it can query itself if/when needed.",88605351,2014-02-10 20:20:05,
9621910,287016,40920883,13,I've done a really poor job about documenting/telling folks about CCX. I've got a presentation prepared on the topic. Maybe lunch material on a slow week.,318312356,2015-10-01 12:41:46,
9020831,93170,38385441,13,"This is a bit ugly, and makes for a lot of unnecessary calculations.  You should instead update the state incrementally from inside UpdateCell.",301198163,2015-09-01 2:51:38,
4570244,222385,17514093,13,"In the new and beautiful Qt-world, can we make some kind of dolphin-law that bans such #ifdefs? If really needed, you could encapsulate such functionality into functions. The compiler can easily optimize it out, and it doesn't make the code ugly and confu",157373301,2014-09-13 17:52:04,
3151123,23627,10190949,13,"Throughout OkHttp we've been preferring expressions like the above. This is inherited from AOSP's libcore, which originally had an awful, absolutely terrible system of translating exception messages into multiple languages.    If we want to make this chan",93092139,2014-03-01 13:43:18,
3190326,1522127,10350838,13,Order is important unfortunately - I actually think it's a shame we can't do a require like the define.,94272499,2014-03-06 16:22:48,
1916305,66821,5707039,13,This whole method is a bit ugly. I assume @tekin or @gma will have some refactoring suggestions.,53264737,2013-08-12 9:11:05,
7957918,2971538,32339534,13,Crashing in production seems a poor plan.,269929336,2015-06-12 16:06:09,
12537988,301828,54570864,13,Definitely a poor copy/paste issue.,398442916,2016-03-01 14:12:04,
16726017,190340,77307931,13,"damn, you are right @greg0ire ????  sorry @lbcd ",505443660,2016-09-02 8:03:41,
1526074,367461,5564838,13,"I didn't see a better way of reusing all the shared code parts besides doing what I did.  duplicating the whole thing is ugly as all the setup is the same for partition and sort, the only difference is partition has one extra argument.",48816027,2013-08-02 21:07:58,
9967476,364491,43471365,13,"That's fine; in general we don't have any unit tests for our reports, period.  Kind of a shame, but those kinds of tests are typically lower priority than testing the fundamentals of what's in ``models.py`` and places like that.",333896819,2015-10-30 3:40:32,
3377783,17159,11097596,13,oh crap...,99980592,2014-03-30 9:05:15,
7954697,487864,32442600,13,I'm not sure we want to assume that the latest API version supports this URL schema. Would an explicit v1 be terrible?,269855010,2015-06-15 15:06:04,
7560239,6773014,30451277,13,"It is ugly, removed with Eric's suggested change to ServerCallImpl",258671726,2015-05-15 20:29:48,
4417189,7230,16232359,13,"damn, right! :)",149722760,2014-08-14 9:13:46,
2523869,19813,7931699,13,may as well add a comma to avoid ugly diffs,73349257,2013-11-26 16:22:21,
4584290,202,17720662,13,"Damn, I forgot about `_relierGet`",155636947,2014-09-18 9:01:22,
9112568,112704,38706838,13,Fontella just randomly deletes shit.,306978294,2015-09-03 21:05:02,
10625748,3835103,45552460,13,"> But one of your lines is too long.    I'll fix it, once one of the maintainers approves or rejects the current implementations. Maybe they'll think it is too ugly. :)",349689269,2015-11-21 22:27:02,
6555693,278321,26134798,13,Completely...damn how'd that get past the githook,227227920,2015-03-10 14:56:13,
6000615,5347,23768228,13,"Ah, OK.  In that case this was removed for a few reasons.  The cmake build captures stdout to introspect what's being generated, and enabling debugging breaks things horribly by spewing rubbish.  Debugging is now restricted to additional information expan",210167848,2015-01-29 12:53:01,
6996346,1015943,28198345,13,"Oh crap, sorry about that, it was in there when I did some debugging...",242853416,2015-04-11 18:56:59,
4543064,10348,17192455,13,"Damn. Wrote a big comment here and it went away. :(    I had said, the ```hasSubscribedFor``` method goes through every notification filter of the user and matches it against the given pipeline name and stage name. Now, it is called three times. I was won",155894935,2014-09-05 17:27:53,
13401798,3340189,57638872,13,"Assuming this is for development versions and we come to some consensus on this version and all of that, I'd like us to try to do something like versioneer here. I have some code that I used for this that is admittedly pretty disgusting, but I think this ",414944616,2016-03-28 21:42:47,
15434854,4761658,66726747,13,what the fuck why am i in there,463356888,2016-06-12 20:32:04,
12851917,1003278,55197582,13,"200 is of course an awful return code here, but nginx doesn't allow to change headers on 4xx and 5xx responses up until 1.7.5 version and ubuntu's current one is 1.4.6. We'll fix that in the next commit.",402425502,2016-03-07 12:39:47,
8586324,1493231,35593416,13,Note to reviewers: this restriction ended up making it really difficult to reset state locally.  It also resulted in a pretty ugly 403 error in Django admin.  I figured it was easier to just remove this and trust people with access to this table to be car,283943946,2015-07-27 20:08:00,
12166471,64868,53537606,13,@kriskowal look at this shit,392699255,2016-02-20 0:28:34,
13591540,3382161,58508574,13,Good you read the crap I'm writing... :),419171307,2016-04-05 9:32:33,
11840590,1357203,51590445,13,what fool left this garbage code here??  *checks git blame*  shit.,382758620,2016-02-02 16:14:48,
3099428,114126,10145519,13,Holy alignment god this is terrible to read. Could you fix the alignment tabs -> spaces?,92755572,2014-02-27 21:26:27,
6601804,3402623,26157717,13,"situation kinda stinks, I actually documented it because this same thing was confusing to me as well:    https://github.com/plotly/python-api/blob/master/plotly/utils.py#L135-150    We only get a crack at stuff if the JSONEncoder *can't* encode it. What's",228435607,2015-03-10 18:36:36,
14976136,2793320,65176756,13,"Again, this is done in similarity to `eckeypairfilename`, which can't be changed easily without breaking compatibility. I still changed it though, because I agree that `eckeypairfilenamemultichain` just looks ugly.  ",453206688,2016-05-31 13:05:43,
8397179,6569,51021395,13,"Who the hell is this guy and why did he use utc for god's sake? For real, this should use the default timezone I think.",379019773,2016-01-27 17:51:56,
6052304,3731676,29740045,13,We should always support backwards compatibility for at least one minor version.  So developers can adjust all their modules relying on these **old** table names.  Because we don't know what crazy shit developers have created using existing modules...,238004154,2015-05-06 5:53:53,
16189669,264319,77197691,13,"> Ho ok I got it !    Great! It's a bit ugly but you get injection and no BC-break, and it's a piece of code that will be removed so I think it's a good trade-off  ",489947667,2016-09-01 15:32:55,
9391948,3783087,40176854,13,"This syntax was ""friendly"" to me and I didn't want to waste time on finding another one. Is it looking awful?",315354747,2015-09-23 5:33:09,
9130466,75620,39767198,13,yay for terrible legacy stuff (if we have time in the end we should check if we can remove the stupid `_process` from `RHConferenceModifBase`),308454192,2015-09-17 14:29:45,
16349183,1288304,75245846,13,"Gross as fuck, remove this immersion breaking shit",495302595,2016-08-18 4:00:06,
16144874,450152,74990200,13,"Thanks @himdel, it worked inside the haml.  I kinda agreed with you that the multiple initialization was kinda ugly, so I assigned an id element of `popover-#{field_hash.object_id}` and then selected that element immediately afterwards by jquery. That sho",488470103,2016-08-16 18:15:35,
3873145,576622,13622074,13,"is there any way to override this without using ```!important```?     * If so, I'd say let's roll with that.  * If not, it may be time to make a /lms/static/sass/discussion/_shame.scss file and place all overrides (especially those with ```!important``` t",124745353,2014-06-10 19:50:58,
2398850,21540,7525771,13,"That is a terrible variable name. But apart from that, it seems that argument is never used, and even never passed to the function. Shall it be there at all? ",69516855,2013-11-08 12:08:56,
3120377,1396212,10102916,13,"Oh, I'm terrible at this. I think your second option sounds better. Hmm. If we look at some of the existing tests as models (I'm thinking the ones like `ReturnsLazily_with_4_arguments_should_support_overloads`), we might come up with something like    `Re",92213576,2014-02-26 21:24:23,
13100501,75620,57134277,13,imho it's pretty ugly to mix absolute and relative imports in the same file,411928874,2016-03-23 10:06:53,
5200389,85875,24833056,13,"Hm, shall we - at some point - fix this double `.exe.exe` thing? It really looks ugly and unprofessional...",184133005,2015-02-17 16:18:35,
672135,400479,2330608,13,"ah, crap, i need to update these docs to reflect that it's not returning json anymore.",22511305,2012-12-06 2:20:52,
16497588,1791361,75982956,13,"So, webpack docs are pretty terrible, and I can't figure out (1) whether this a webpack-specific function name or (2) you can name it whatever and webpack will match the signature to the proper rewriting function.    Also, nitpick: space before the curly.",499085704,2016-08-24 1:45:55,
13799103,2503717,59398578,13,"Yeah I got al my personal crap there in %userprofile%, but we have a sort of 'company convention' that all git checkouts go to `C:\ Projects` because we've been doing that for 10 years and it just works hehe.    I'll add the Win support later. Putting the ",424197367,2016-04-12 15:37:39,
8298419,4583994,36572781,13,"No, that's my own simple implementation of error message, since it's very efficient to write and to run, although ugly.    It works like this:  str = ""A_BB_CCC_"";  msg = ""______"";  enum {A = 0; B = 2; C = 5;};  Given error code B, replace msg[i] with str[",278945918,2015-08-07 23:05:32,
13054302,8966,56118958,13,Memories flooding back... the LUB from hell.,406971730,2016-03-15 6:10:42,
11470788,8191130,49215084,13,The template to grab the right item out of a `kapi.List` and index into it will be pretty hairy... this may actually be less awful.,370152625,2016-01-08 17:40:55,
3437275,3181,11425733,13,"Broken indentation. The project's indentation is awful, but let's at least not make it worse.    This file uses tabs and spaces to indent lines. Vim command line to switch to the right settings is `:set softtabstop=8 tabstop=8 shiftwidth=4 noexpandtab` (o",102011347,2014-04-09 5:52:31,
13223938,165830,57393677,13,"> // looks kinda ugly, but somewhere something is going to be ugly anyway ¯\ _(ツ)_/¯  > value={ publishURL && publishURL }    lol! I guess that looks better...",412956934,2016-03-24 21:50:30,
4038312,1677257,14398210,13,"Damn, you're good ;)",132604688,2014-07-01 9:07:46,
10124888,75620,43636756,13,I'd call it `_field_data_map`. It's a mapping. The fact that it's a dict is not really something that belongs in the name (reminds me of this terrible thing called hungarian notation),339937615,2015-11-02 14:04:36,
6186413,113954,24613989,13,"```lua  local selected = awful.tag.selectedlist(screen)  if #selected == 1 then     awful.tag.setproperty(selected[1],""geometries"",gs)  end  ```",215352768,2015-02-12 18:53:17,
4503087,433719,16652732,13,"Guava has ThreadFactoryBuilder for this:    Executes.newCachedThreadPool(new ThreadBuilderFactory().setDaemon(true).setName(""CircuitCreationTask worker"").build());    However having written it out I'm unconvinced this is actually better (damn java's verbo",154094973,2014-08-25 10:34:25,
3094925,122894,9972495,13,"Ah crap, except that it is not.  This was also a problem in the CPython memoryview implementation.",91214521,2014-02-22 18:09:32,
16465033,1805738,75786514,13,"i took a look at shit and the only thing that can cause this is the automatic market fluctuation, which means player purchases don't matter.    i'll look into a file",498395640,2016-08-23 0:48:52,
7648790,558759,30888686,13,"- varnish down => ok, serve through redis cache  - varnish and redis down => we're f**ked  - redis down => sets and invalidations would fail",261409932,2015-05-22 9:50:44,
11470788,4659404,49319041,13,"> The template to grab the right item out of a kapi.List and index into it will be pretty hairy... this may actually be less awful.    Try the jsonpath template.  If the predicates don't work right, that'd be good feedback to give upstream.",370152625,2016-01-11 13:14:11,
1318850,64629,3829034,14,"No because you can't run a scenario or scenario damage calculation by giving in input an hazard calculation. However, not all the cases are covered by this ugly function. Consider for example this bug (https://bugs.launchpad.net/oq-engine/+bug/1169886).  ",37665535,2013-04-17 7:16:31,
6152955,93170,25567539,14,"Yep (read: i'll take your word on it, since VS won't run on my system).  This illustrates why these project files are so terrible to work with.  I really must commend microsoft (and xamarin for their parser) for creating a build system that is both more o",224530494,2015-03-01 13:11:03,
11928423,75620,53632305,14,Not sure if that's going to happen (anytime soon) though. Especially for relationships it'd be an awful lot of magic.,393970332,2016-02-22 14:36:29,
4160191,202,14992304,14,Damn. You caught me.,137858692,2014-07-16 9:40:02,
6726972,115196,26985197,14,This looks really ugly. I'd really prefer plumbing this to the command builders through the constructor. It's a little bit more code but much cleaner.,235402836,2015-03-23 21:02:19,
13528282,256310,58259713,14,SHIT,417771294,2016-04-01 20:03:04,
15645865,75620,69122828,14,"prettier HTML, doesn't really matter, it gets ugly either way due to the use of macros, blocks, etc ;)",471641746,2016-06-30 12:29:45,
15831707,110571,72143283,14,I can't argue with the facts.    But you're writing an ugly piece of code and building up technical debt. That is a bad idea.    Maybe you need to revisit how you deal with JSON arrays.,480041200,2016-07-25 20:57:25,
7312190,7140301,29269588,14,"@kargakis thanks, i'll fix, trying to make the errors exposed to users less ugly per @deads2k request, thanks for your patience :)  ",250682474,2015-04-28 15:57:48,
14016270,7272,60490489,14,I had a version that tried to do this but it was really ugly. :( I ended up deciding duplicating it was better.,430223507,2016-04-20 21:24:13,
8278782,751638,36683727,14,"Yeah, but that is pretty ugly vs. creating cleanly well defined unit files for the components.     That would trickle through installers, deployment, etc.     ",278762298,2015-08-10 18:58:32,
15675489,9760153,70118783,14,"Tried to do it in different ways, but the best way I found is to introduce an Analyzer rule.     We have one rule in Optimizer and one rule in Planner for `Limit`. Both assume the `limitExpr` is an `Integer` type. It looks ugly to convert the type everywh",475230016,2016-07-08 18:25:23,
3256486,1671985,16574154,14,Yo mom is ugly.,152501491,2014-08-21 20:51:14,
10137203,17989,43455384,14,We'll need to discuss that rule at some point. I think it is weird and ugly here.,338512925,2015-10-29 22:00:45,
3850106,189055,13519619,14,"I think it's ugly, but okay, fixed.",121804435,2014-06-07 12:18:51,
3256486,653975,16561208,14,ugly newline here.,152501491,2014-08-21 17:23:03,
6673509,234201,26616433,14,"I hate this additional variable... I know it makes testing easier, but it feels nasty.",231747915,2015-03-17 20:07:31,
15750450,3783329,70262925,14,"WHY DO YOU DO THIS SHIT.  -10 to 10, that's the range you've got here.",475170374,2016-07-11 14:03:13,
3643037,15289,12324479,14,"Make that `The ""hooks"" argument uses a syntax similar to awful.key: `",108215918,2014-05-06 11:45:40,
5768426,505447,22772568,14,"It may be useful having the package export what the default is, for documentation purposes etc.    Scrap my comment about not having a comment. It was a poor review comment on my part.",204627532,2015-01-11 23:51:16,
